city,city_ibge_code,date,epidemiological_week,estimated_population,estimated_population_2019,is_last,is_repeated,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,last_available_date,last_available_death_rate,last_available_deaths,order_for_place,place_type,state,new_confirmed,new_deaths
Campina Grande,2504009.0,2021-04-03,202113,411807.0,409731.0,False,False,24011,5830.64397,2021-04-03,0.0286,687,373,city,PB,68,5
Campina Grande,2504009.0,2021-04-05,202114,411807.0,409731.0,False,True,24151,5864.64047,2021-04-04,0.0286,691,375,city,PB,0,0
Campina Grande,2504009.0,2021-04-04,202114,411807.0,409731.0,False,False,24151,5864.64047,2021-04-04,0.0286,691,374,city,PB,140,4
Campina Grande,2504009.0,2021-04-07,202114,411807.0,409731.0,False,True,24356,5914.42108,2021-04-06,0.0286,696,377,city,PB,0,0
Campina Grande,2504009.0,2021-04-06,202114,411807.0,409731.0,False,False,24356,5914.42108,2021-04-06,0.0286,696,376,city,PB,205,5
Campina Grande,2504009.0,2021-04-08,202114,411807.0,409731.0,False,False,24750,6010.09696,2021-04-08,0.0283,701,378,city,PB,394,5
Campina Grande,2504009.0,2021-04-09,202114,411807.0,409731.0,False,False,24838,6031.4662,2021-04-09,0.0283,702,379,city,PB,88,1
Campina Grande,2504009.0,2021-04-10,202114,411807.0,409731.0,False,False,24902,6047.00746,2021-04-10,0.0285,709,380,city,PB,64,7
Campina Grande,2504009.0,2021-04-11,202115,411807.0,409731.0,False,False,24952,6059.14907,2021-04-11,0.0285,711,381,city,PB,50,2
Campina Grande,2504009.0,2021-04-12,202115,411807.0,409731.0,False,False,25085,6091.44575,2021-04-12,0.0285,715,382,city,PB,133,4
Campina Grande,2504009.0,2021-04-13,202115,411807.0,409731.0,False,False,25193,6117.67163,2021-04-13,0.0285,719,383,city,PB,108,4
Campina Grande,2504009.0,2021-04-14,202115,411807.0,409731.0,False,False,25257,6133.21289,2021-04-14,0.0286,722,384,city,PB,64,3
Campina Grande,2504009.0,2021-04-15,202115,411807.0,409731.0,False,False,25405,6169.15205,2021-04-15,0.0285,725,385,city,PB,148,3
Campina Grande,2504009.0,2021-04-16,202115,411807.0,409731.0,False,False,25492,6190.27846,2021-04-16,0.0285,727,386,city,PB,87,2
Campina Grande,2504009.0,2021-04-17,202115,411807.0,409731.0,False,False,25589,6213.83318,2021-04-17,0.0285,730,387,city,PB,97,3
Campina Grande,2504009.0,2021-04-18,202116,411807.0,409731.0,False,False,25674,6234.47392,2021-04-18,0.0285,731,388,city,PB,85,1
Campina Grande,2504009.0,2021-04-19,202116,411807.0,409731.0,False,False,25718,6245.15853,2021-04-19,0.0285,733,389,city,PB,44,2
Campina Grande,2504009.0,2021-04-20,202116,411807.0,409731.0,False,False,25793,6263.37095,2021-04-20,0.0286,738,390,city,PB,75,5
Campina Grande,2504009.0,2021-04-22,202116,411807.0,409731.0,False,True,25955,6302.70976,2021-04-21,0.0286,742,392,city,PB,0,0
Campina Grande,2504009.0,2021-04-21,202116,411807.0,409731.0,False,False,25955,6302.70976,2021-04-21,0.0286,742,391,city,PB,162,4
Campina Grande,2504009.0,2021-04-23,202116,411807.0,409731.0,False,False,26207,6363.90348,2021-04-23,0.0287,751,393,city,PB,252,9
Campina Grande,2504009.0,2021-04-24,202116,411807.0,409731.0,False,False,26273,6379.9304,2021-04-24,0.0287,753,394,city,PB,66,2
Campina Grande,2504009.0,2021-04-25,202117,411807.0,409731.0,False,False,26338,6395.7145,2021-04-25,0.0288,758,395,city,PB,65,5
Campina Grande,2504009.0,2021-04-26,202117,411807.0,409731.0,False,False,26442,6420.96905,2021-04-26,0.0289,763,396,city,PB,104,5
Campina Grande,2504009.0,2021-04-27,202117,411807.0,409731.0,False,False,26494,6433.596320000001,2021-04-27,0.0289,767,397,city,PB,52,4
Campina Grande,2504009.0,2021-04-28,202117,411807.0,409731.0,False,False,26545,6445.98076,2021-04-28,0.029,770,398,city,PB,51,3
Campina Grande,2504009.0,2021-04-29,202117,411807.0,409731.0,False,False,26624,6465.1645100000005,2021-04-29,0.029,771,399,city,PB,79,1
Campina Grande,2504009.0,2021-04-30,202117,411807.0,409731.0,False,False,26733,6491.633220000001,2021-04-30,0.0289,773,400,city,PB,109,2
Campina Grande,2504009.0,2021-05-01,202117,411807.0,409731.0,False,False,26792,6505.96032,2021-05-01,0.0289,775,401,city,PB,59,2
Campina Grande,2504009.0,2021-05-02,202118,411807.0,409731.0,False,False,26840,6517.61626,2021-05-02,0.0289,776,402,city,PB,48,1
Campina Grande,2504009.0,2021-05-03,202118,411807.0,409731.0,False,False,26906,6533.64319,2021-05-03,0.029,779,403,city,PB,66,3
Campina Grande,2504009.0,2021-05-04,202118,411807.0,409731.0,False,False,26968,6548.69878,2021-05-04,0.0288,778,404,city,PB,62,-1
Campina Grande,2504009.0,2021-05-05,202118,411807.0,409731.0,False,False,26998,6555.98375,2021-05-05,0.0288,778,405,city,PB,30,0
Campina Grande,2504009.0,2021-05-06,202118,411807.0,409731.0,False,False,27055,6569.82519,2021-05-06,0.0288,779,406,city,PB,57,1
Campina Grande,2504009.0,2021-05-07,202118,411807.0,409731.0,False,False,27121,6585.85211,2021-05-07,0.0289,784,407,city,PB,66,5
Campina Grande,2504009.0,2021-05-08,202118,411807.0,409731.0,False,False,27221,6610.13533,2021-05-08,0.0289,787,408,city,PB,100,3
Campina Grande,2504009.0,2021-05-09,202119,411807.0,409731.0,False,False,27272,6622.51977,2021-05-09,0.0291,793,409,city,PB,51,6
Campina Grande,2504009.0,2021-05-10,202119,411807.0,409731.0,False,False,27304,6630.2904,2021-05-10,0.0292,797,410,city,PB,32,4
Campina Grande,2504009.0,2021-05-11,202119,411807.0,409731.0,False,False,27335,6637.8182,2021-05-11,0.0293,802,411,city,PB,31,5
Campina Grande,2504009.0,2021-05-12,202119,411807.0,409731.0,False,False,27391,6651.4168,2021-05-12,0.0296,811,412,city,PB,56,9
Campina Grande,2504009.0,2021-05-14,202119,411807.0,409731.0,False,True,27443,6664.04408,2021-05-13,0.0298,819,414,city,PB,0,0
Campina Grande,2504009.0,2021-05-13,202119,411807.0,409731.0,False,False,27443,6664.04408,2021-05-13,0.0298,819,413,city,PB,52,8
Campina Grande,2504009.0,2021-05-15,202119,411807.0,409731.0,False,False,27654,6715.28167,2021-05-15,0.0301,833,415,city,PB,211,14
Campina Grande,2504009.0,2021-05-16,202120,411807.0,409731.0,False,False,27737,6735.43675,2021-05-16,0.0301,834,416,city,PB,83,1
Campina Grande,2504009.0,2021-05-17,202120,411807.0,409731.0,False,False,27827,6757.29164,2021-05-17,0.0303,844,417,city,PB,90,10
Campina Grande,2504009.0,2021-05-18,202120,411807.0,409731.0,False,False,27905,6776.2325599999995,2021-05-18,0.0304,847,418,city,PB,78,3
Campina Grande,2504009.0,2021-05-19,202120,411807.0,409731.0,False,False,27945,6785.94584,2021-05-19,0.0303,848,419,city,PB,40,1
Campina Grande,2504009.0,2021-05-20,202120,411807.0,409731.0,False,False,28063,6814.60004,2021-05-20,0.0303,850,420,city,PB,118,2
Campina Grande,2504009.0,2021-05-21,202120,411807.0,409731.0,False,False,28122,6828.927140000001,2021-05-21,0.0304,855,421,city,PB,59,5
Campina Grande,2504009.0,2021-05-22,202120,411807.0,409731.0,False,False,28221,6852.96753,2021-05-22,0.0304,858,422,city,PB,99,3
Campina Grande,2504009.0,2021-05-23,202121,411807.0,409731.0,False,False,28295,6870.93711,2021-05-23,0.0304,859,423,city,PB,74,1
Campina Grande,2504009.0,2021-05-24,202121,411807.0,409731.0,False,False,28381,6891.82068,2021-05-24,0.0304,863,424,city,PB,86,4
Campina Grande,2504009.0,2021-05-25,202121,411807.0,409731.0,False,False,28480,6915.86107,2021-05-25,0.0304,865,425,city,PB,99,2
Campina Grande,2504009.0,2021-05-26,202121,411807.0,409731.0,False,False,28661,6959.8137,2021-05-26,0.0303,869,426,city,PB,181,4
Campina Grande,2504009.0,2021-05-27,202121,411807.0,409731.0,False,False,28745,6980.2116,2021-05-27,0.0304,873,427,city,PB,84,4
Campina Grande,2504009.0,2021-05-28,202121,411807.0,409731.0,False,False,28966,7033.87752,2021-05-28,0.0303,878,428,city,PB,221,5
Campina Grande,2504009.0,2021-05-29,202121,411807.0,409731.0,False,False,29080,7061.560390000001,2021-05-29,0.0303,880,429,city,PB,114,2
Campina Grande,2504009.0,2021-05-30,202122,411807.0,409731.0,False,False,29162,7081.472629999999,2021-05-30,0.0304,887,430,city,PB,82,7
Campina Grande,2504009.0,2021-05-31,202122,411807.0,409731.0,False,False,29294,7113.5264799999995,2021-05-31,0.0304,892,431,city,PB,132,5
Campina Grande,2504009.0,2021-06-01,202122,411807.0,409731.0,False,False,29465,7155.05079,2021-06-01,0.0304,896,432,city,PB,171,4
Campina Grande,2504009.0,2021-06-02,202122,411807.0,409731.0,False,False,29633,7195.8466,2021-06-02,0.0304,901,433,city,PB,168,5
Campina Grande,2504009.0,2021-06-03,202122,411807.0,409731.0,False,False,29951,7273.06724,2021-06-03,0.0302,904,434,city,PB,318,3
Campina Grande,2504009.0,2021-06-04,202122,411807.0,409731.0,False,False,30207,7335.232279999999,2021-06-04,0.03,907,435,city,PB,256,3
Campina Grande,2504009.0,2021-06-05,202122,411807.0,409731.0,False,False,30468,7398.61149,2021-06-05,0.03,914,436,city,PB,261,7
Campina Grande,2504009.0,2021-06-06,202123,411807.0,409731.0,False,False,30698,7454.462890000001,2021-06-06,0.03,920,437,city,PB,230,6
Campina Grande,2504009.0,2021-06-07,202123,411807.0,409731.0,False,False,30936,7512.25696,2021-06-07,0.0298,922,438,city,PB,238,2
Campina Grande,2504009.0,2021-06-08,202123,411807.0,409731.0,False,False,31021,7532.897690000001,2021-06-08,0.0298,923,439,city,PB,85,1
Campina Grande,2504009.0,2021-06-09,202123,411807.0,409731.0,False,False,31118,7556.4524200000005,2021-06-09,0.0298,928,440,city,PB,97,5
Campina Grande,2504009.0,2021-06-10,202123,411807.0,409731.0,False,False,31725,7703.851559999999,2021-06-10,0.0295,936,441,city,PB,607,8
Campina Grande,2504009.0,2021-06-12,202123,411807.0,409731.0,False,True,32006,7772.087409999999,2021-06-11,0.0295,943,443,city,PB,0,0
Campina Grande,2504009.0,2021-06-11,202123,411807.0,409731.0,False,False,32006,7772.087409999999,2021-06-11,0.0295,943,442,city,PB,281,7
Campina Grande,2504009.0,2021-06-13,202124,411807.0,409731.0,False,False,32478,7886.704209999999,2021-06-13,0.0294,954,444,city,PB,472,11
Campina Grande,2504009.0,2021-06-14,202124,411807.0,409731.0,False,False,32847,7976.30929,2021-06-14,0.0293,963,445,city,PB,369,9
Campina Grande,2504009.0,2021-06-15,202124,411807.0,409731.0,False,False,33109,8039.931329999999,2021-06-15,0.0292,966,446,city,PB,262,3
Campina Grande,2504009.0,2021-06-17,202124,411807.0,409731.0,False,True,33371,8103.553359999999,2021-06-16,0.029,969,448,city,PB,0,0
Campina Grande,2504009.0,2021-06-16,202124,411807.0,409731.0,False,False,33371,8103.553359999999,2021-06-16,0.029,969,447,city,PB,262,3
Campina Grande,2504009.0,2021-06-18,202124,411807.0,409731.0,False,False,33666,8175.188859999999,2021-06-18,0.0289,972,449,city,PB,295,3
Campina Grande,2504009.0,2021-06-19,202124,411807.0,409731.0,False,False,34214,8308.260909999999,2021-06-19,0.0286,978,450,city,PB,548,6
Campina Grande,2504009.0,2021-06-20,202125,411807.0,409731.0,False,False,34496,8376.739590000001,2021-06-20,0.0285,984,451,city,PB,282,6
Campina Grande,2504009.0,2021-06-21,202125,411807.0,409731.0,False,False,34639,8411.464590000001,2021-06-21,0.0285,987,452,city,PB,143,3
Campina Grande,2504009.0,2021-06-22,202125,411807.0,409731.0,False,False,34836,8459.30254,2021-06-22,0.0284,990,453,city,PB,197,3
Campina Grande,2504009.0,2021-06-23,202125,411807.0,409731.0,False,False,35106,8524.86723,2021-06-23,0.0282,991,454,city,PB,270,1
Campina Grande,2504009.0,2021-06-24,202125,411807.0,409731.0,False,False,35309,8574.16217,2021-06-24,0.0282,994,455,city,PB,203,3
Campina Grande,2504009.0,2021-06-25,202125,411807.0,409731.0,False,False,35652,8657.453609999999,2021-06-25,0.028,997,456,city,PB,343,3
Campina Grande,2504009.0,2021-06-26,202125,411807.0,409731.0,False,False,35971,8734.91708,2021-06-26,0.0278,999,457,city,PB,319,2
Campina Grande,2504009.0,2021-06-27,202126,411807.0,409731.0,False,False,36307,8816.5087,2021-06-27,0.0276,1002,458,city,PB,336,3
Campina Grande,2504009.0,2021-06-28,202126,411807.0,409731.0,False,False,36513,8866.532140000001,2021-06-28,0.0275,1003,459,city,PB,206,1
Campina Grande,2504009.0,2021-06-29,202126,411807.0,409731.0,False,False,36885,8956.86572,2021-06-29,0.0273,1007,460,city,PB,372,4
Campina Grande,2504009.0,2021-06-30,202126,411807.0,409731.0,False,False,37074,9002.761,2021-06-30,0.0272,1008,461,city,PB,189,1
Campina Grande,2504009.0,2021-07-01,202126,411807.0,409731.0,False,False,37159,9023.401740000001,2021-07-01,0.0272,1010,462,city,PB,85,2
Campina Grande,2504009.0,2021-07-02,202126,411807.0,409731.0,False,False,37345,9068.56853,2021-07-02,0.0272,1014,463,city,PB,186,4
Campina Grande,2504009.0,2021-07-03,202126,411807.0,409731.0,False,False,37577,9124.9056,2021-07-03,0.0271,1017,464,city,PB,232,3
Campina Grande,2504009.0,2021-07-04,202127,411807.0,409731.0,False,False,37796,9178.08585,2021-07-04,0.027,1019,465,city,PB,219,2
Campina Grande,2504009.0,2021-07-05,202127,411807.0,409731.0,False,False,37883,9199.21225,2021-07-05,0.0269,1018,466,city,PB,87,-1
Campina Grande,2504009.0,2021-07-06,202127,411807.0,409731.0,False,False,37932,9211.11103,2021-07-06,0.0269,1022,467,city,PB,49,4
Campina Grande,2504009.0,2021-07-07,202127,411807.0,409731.0,False,False,38146,9263.07712,2021-07-07,0.0269,1027,468,city,PB,214,5
Campina Grande,2504009.0,2021-07-08,202127,411807.0,409731.0,False,False,38292,9298.53062,2021-07-08,0.0269,1029,469,city,PB,146,2
Campina Grande,2504009.0,2021-07-09,202127,411807.0,409731.0,False,False,38437,9333.74129,2021-07-09,0.0268,1031,470,city,PB,145,2
Campina Grande,2504009.0,2021-07-10,202127,411807.0,409731.0,False,False,38628,9380.12224,2021-07-10,0.0267,1033,471,city,PB,191,2
Campina Grande,2504009.0,2021-07-11,202128,411807.0,409731.0,False,False,38744,9408.29078,2021-07-11,0.0267,1034,472,city,PB,116,1
Campina Grande,2504009.0,2021-07-12,202128,411807.0,409731.0,False,False,38824,9427.71735,2021-07-12,0.0266,1034,473,city,PB,80,0
Campina Grande,2504009.0,2021-07-13,202128,411807.0,409731.0,False,False,38826,9428.20302,2021-07-13,0.0266,1034,474,city,PB,2,0
Campina Grande,2504009.0,2021-07-14,202128,411807.0,409731.0,False,False,39016,9474.34114,2021-07-14,0.0266,1037,475,city,PB,190,3
Campina Grande,2504009.0,2021-07-15,202128,411807.0,409731.0,False,False,39214,9522.42191,2021-07-15,0.0265,1039,476,city,PB,198,2
Campina Grande,2504009.0,2021-07-17,202128,411807.0,409731.0,False,True,39352,9555.93275,2021-07-16,0.0264,1040,478,city,PB,0,0
Campina Grande,2504009.0,2021-07-16,202128,411807.0,409731.0,False,False,39352,9555.93275,2021-07-16,0.0264,1040,477,city,PB,138,1
Campina Grande,2504009.0,2021-07-18,202129,411807.0,409731.0,False,False,39619,9620.76895,2021-07-18,0.0263,1041,479,city,PB,267,1
Campina Grande,2504009.0,2021-07-19,202129,411807.0,409731.0,False,False,39681,9635.82455,2021-07-19,0.0263,1043,480,city,PB,62,2
Campina Grande,2504009.0,2021-07-20,202129,411807.0,409731.0,False,False,39763,9655.73679,2021-07-20,0.0263,1044,481,city,PB,82,1
Campina Grande,2504009.0,2021-07-21,202129,411807.0,409731.0,False,False,39843,9675.16337,2021-07-21,0.0262,1043,482,city,PB,80,-1
Campina Grande,2504009.0,2021-07-24,202129,411807.0,409731.0,False,True,40058,9727.372290000001,2021-07-22,0.0261,1045,485,city,PB,0,0
Campina Grande,2504009.0,2021-07-22,202129,411807.0,409731.0,False,False,40058,9727.372290000001,2021-07-22,0.0261,1045,483,city,PB,215,2
Campina Grande,2504009.0,2021-07-23,202129,411807.0,409731.0,False,True,40058,9727.372290000001,2021-07-22,0.0261,1045,484,city,PB,0,0
Campina Grande,2504009.0,2021-07-28,202130,411807.0,409731.0,False,True,40394,9808.963909999999,2021-07-25,0.0261,1053,489,city,PB,0,0
Campina Grande,2504009.0,2021-07-25,202130,411807.0,409731.0,False,False,40394,9808.963909999999,2021-07-25,0.0261,1053,486,city,PB,336,8
Campina Grande,2504009.0,2021-07-26,202130,411807.0,409731.0,False,True,40394,9808.963909999999,2021-07-25,0.0261,1053,487,city,PB,0,0
Campina Grande,2504009.0,2021-07-27,202130,411807.0,409731.0,False,True,40394,9808.963909999999,2021-07-25,0.0261,1053,488,city,PB,0,0
Campina Grande,2504009.0,2021-07-29,202130,411807.0,409731.0,False,False,40780,9902.69714,2021-07-29,0.0259,1058,490,city,PB,386,5
Campina Grande,2504009.0,2021-07-30,202130,411807.0,409731.0,False,False,40917,9935.96515,2021-07-30,0.0259,1058,491,city,PB,137,0
Campina Grande,2504009.0,2021-07-31,202130,411807.0,409731.0,False,False,41009,9958.305709999999,2021-07-31,0.0258,1059,492,city,PB,92,1
Campina Grande,2504009.0,2021-08-03,202131,411807.0,409731.0,False,True,41105,9981.6176,2021-08-01,0.0258,1059,495,city,PB,0,0
Campina Grande,2504009.0,2021-08-01,202131,411807.0,409731.0,False,False,41105,9981.6176,2021-08-01,0.0258,1059,493,city,PB,96,0
Campina Grande,2504009.0,2021-08-02,202131,411807.0,409731.0,False,True,41105,9981.6176,2021-08-01,0.0258,1059,494,city,PB,0,0
Campina Grande,2504009.0,2021-08-04,202131,411807.0,409731.0,False,False,41273,10022.41341,2021-08-04,0.0257,1062,496,city,PB,168,3
Campina Grande,2504009.0,2021-08-07,202131,411807.0,409731.0,False,True,41387,10050.09628,2021-08-05,0.0257,1063,499,city,PB,0,0
Campina Grande,2504009.0,2021-08-05,202131,411807.0,409731.0,False,False,41387,10050.09628,2021-08-05,0.0257,1063,497,city,PB,114,1
Campina Grande,2504009.0,2021-08-06,202131,411807.0,409731.0,False,True,41387,10050.09628,2021-08-05,0.0257,1063,498,city,PB,0,0
Campina Grande,2504009.0,2021-08-12,202132,411807.0,409731.0,False,True,41599,10101.57671,2021-08-08,0.0257,1068,504,city,PB,0,0
Campina Grande,2504009.0,2021-08-08,202132,411807.0,409731.0,True,False,41599,10101.57671,2021-08-08,0.0257,1068,500,city,PB,212,5
Campina Grande,2504009.0,2021-08-09,202132,411807.0,409731.0,False,True,41599,10101.57671,2021-08-08,0.0257,1068,501,city,PB,0,0
Campina Grande,2504009.0,2021-08-10,202132,411807.0,409731.0,False,True,41599,10101.57671,2021-08-08,0.0257,1068,502,city,PB,0,0
Campina Grande,2504009.0,2021-08-11,202132,411807.0,409731.0,False,True,41599,10101.57671,2021-08-08,0.0257,1068,503,city,PB,0,0
