free_memory_MB,allocated_memory_MB,max_memory_MB,total_memory_MB,milliseconds
84.0,155.0,2048.0,1977.0,1629409361345
84.0,155.0,2048.0,1977.0,1629409361345
84.0,155.0,2048.0,1977.0,1629409361345
84.0,155.0,2048.0,1977.0,1629409361348
84.0,155.0,2048.0,1977.0,1629409361353
84.0,155.0,2048.0,1977.0,1629409361353
84.0,155.0,2048.0,1977.0,1629409361353
84.0,155.0,2048.0,1977.0,1629409361354
84.0,155.0,2048.0,1977.0,1629409361354
84.0,155.0,2048.0,1977.0,1629409361354
83.0,155.0,2048.0,1976.0,1629409361354
83.0,155.0,2048.0,1976.0,1629409361355
83.0,155.0,2048.0,1976.0,1629409361355
83.0,155.0,2048.0,1976.0,1629409361355
83.0,155.0,2048.0,1976.0,1629409361355
83.0,155.0,2048.0,1976.0,1629409361355
83.0,155.0,2048.0,1976.0,1629409361356
83.0,155.0,2048.0,1976.0,1629409361356
83.0,155.0,2048.0,1976.0,1629409361356
83.0,155.0,2048.0,1976.0,1629409361357
83.0,155.0,2048.0,1976.0,1629409361358
83.0,155.0,2048.0,1976.0,1629409361358
83.0,155.0,2048.0,1976.0,1629409361358
83.0,155.0,2048.0,1976.0,1629409361359
83.0,155.0,2048.0,1976.0,1629409361359
83.0,155.0,2048.0,1976.0,1629409361359
83.0,155.0,2048.0,1976.0,1629409361360
83.0,155.0,2048.0,1976.0,1629409361360
83.0,155.0,2048.0,1976.0,1629409361360
83.0,155.0,2048.0,1976.0,1629409361360
83.0,155.0,2048.0,1976.0,1629409361360
83.0,155.0,2048.0,1976.0,1629409361361
83.0,155.0,2048.0,1976.0,1629409361361
83.0,155.0,2048.0,1976.0,1629409361361
83.0,155.0,2048.0,1976.0,1629409361361
83.0,155.0,2048.0,1976.0,1629409361361
83.0,155.0,2048.0,1976.0,1629409361361
83.0,155.0,2048.0,1976.0,1629409361361
83.0,155.0,2048.0,1976.0,1629409361362
83.0,155.0,2048.0,1976.0,1629409361362
83.0,155.0,2048.0,1976.0,1629409361362
83.0,155.0,2048.0,1976.0,1629409361362
83.0,155.0,2048.0,1976.0,1629409361363
83.0,155.0,2048.0,1976.0,1629409361364
83.0,155.0,2048.0,1976.0,1629409361364
83.0,155.0,2048.0,1976.0,1629409361364
83.0,155.0,2048.0,1976.0,1629409361364
83.0,155.0,2048.0,1976.0,1629409361365
83.0,155.0,2048.0,1976.0,1629409361366
82.0,155.0,2048.0,1975.0,1629409361366
82.0,155.0,2048.0,1975.0,1629409361366
82.0,155.0,2048.0,1975.0,1629409361367
82.0,155.0,2048.0,1975.0,1629409361367
82.0,155.0,2048.0,1975.0,1629409361367
