free_memory_MB,allocated_memory_MB,max_memory_MB,total_memory_MB,milliseconds
76.0,186.0,2048.0,1938.0,1629409702832
76.0,186.0,2048.0,1938.0,1629409702832
76.0,186.0,2048.0,1938.0,1629409702832
76.0,186.0,2048.0,1938.0,1629409702833
76.0,186.0,2048.0,1938.0,1629409702833
76.0,186.0,2048.0,1938.0,1629409702833
76.0,186.0,2048.0,1938.0,1629409702833
76.0,186.0,2048.0,1938.0,1629409702833
76.0,186.0,2048.0,1938.0,1629409702833
76.0,186.0,2048.0,1938.0,1629409702833
76.0,186.0,2048.0,1938.0,1629409702833
76.0,186.0,2048.0,1938.0,1629409702834
76.0,186.0,2048.0,1938.0,1629409702834
76.0,186.0,2048.0,1938.0,1629409702834
76.0,186.0,2048.0,1938.0,1629409702834
76.0,186.0,2048.0,1938.0,1629409702834
76.0,186.0,2048.0,1938.0,1629409702834
76.0,186.0,2048.0,1938.0,1629409702834
76.0,186.0,2048.0,1938.0,1629409702835
76.0,186.0,2048.0,1938.0,1629409702835
76.0,186.0,2048.0,1938.0,1629409702835
76.0,186.0,2048.0,1938.0,1629409702835
76.0,186.0,2048.0,1938.0,1629409702835
76.0,186.0,2048.0,1938.0,1629409702839
76.0,186.0,2048.0,1938.0,1629409702839
76.0,186.0,2048.0,1938.0,1629409702839
76.0,186.0,2048.0,1938.0,1629409702839
76.0,186.0,2048.0,1938.0,1629409702839
75.0,186.0,2048.0,1937.0,1629409702839
75.0,186.0,2048.0,1937.0,1629409702840
75.0,186.0,2048.0,1937.0,1629409702840
75.0,186.0,2048.0,1937.0,1629409702840
75.0,186.0,2048.0,1937.0,1629409702840
75.0,186.0,2048.0,1937.0,1629409702840
75.0,186.0,2048.0,1937.0,1629409702840
75.0,186.0,2048.0,1937.0,1629409702841
75.0,186.0,2048.0,1937.0,1629409702841
75.0,186.0,2048.0,1937.0,1629409702841
75.0,186.0,2048.0,1937.0,1629409702842
75.0,186.0,2048.0,1937.0,1629409702842
75.0,186.0,2048.0,1937.0,1629409702842
75.0,186.0,2048.0,1937.0,1629409702842
75.0,186.0,2048.0,1937.0,1629409702843
75.0,186.0,2048.0,1937.0,1629409702843
75.0,186.0,2048.0,1937.0,1629409702843
75.0,186.0,2048.0,1937.0,1629409702843
75.0,186.0,2048.0,1937.0,1629409702843
75.0,186.0,2048.0,1937.0,1629409702844
75.0,186.0,2048.0,1937.0,1629409702844
75.0,186.0,2048.0,1937.0,1629409702844
75.0,186.0,2048.0,1937.0,1629409702844
75.0,186.0,2048.0,1937.0,1629409702844
75.0,186.0,2048.0,1937.0,1629409702844
75.0,186.0,2048.0,1937.0,1629409702845
75.0,186.0,2048.0,1937.0,1629409702845
75.0,186.0,2048.0,1937.0,1629409702845
75.0,186.0,2048.0,1937.0,1629409702845
75.0,186.0,2048.0,1937.0,1629409702845
75.0,186.0,2048.0,1937.0,1629409702845
75.0,186.0,2048.0,1937.0,1629409702845
75.0,186.0,2048.0,1937.0,1629409702845
75.0,186.0,2048.0,1937.0,1629409702846
75.0,186.0,2048.0,1937.0,1629409702846
75.0,186.0,2048.0,1937.0,1629409702846
75.0,186.0,2048.0,1937.0,1629409702846
75.0,186.0,2048.0,1937.0,1629409702846
75.0,186.0,2048.0,1937.0,1629409702846
74.0,186.0,2048.0,1936.0,1629409702847
74.0,186.0,2048.0,1936.0,1629409702847
74.0,186.0,2048.0,1936.0,1629409702847
74.0,186.0,2048.0,1936.0,1629409702847
74.0,186.0,2048.0,1936.0,1629409702847
74.0,186.0,2048.0,1936.0,1629409702848
74.0,186.0,2048.0,1936.0,1629409702848
74.0,186.0,2048.0,1936.0,1629409702848
74.0,186.0,2048.0,1936.0,1629409702848
74.0,186.0,2048.0,1936.0,1629409702848
74.0,186.0,2048.0,1936.0,1629409702848
74.0,186.0,2048.0,1936.0,1629409702849
74.0,186.0,2048.0,1936.0,1629409702849
74.0,186.0,2048.0,1936.0,1629409702849
74.0,186.0,2048.0,1936.0,1629409702849
74.0,186.0,2048.0,1936.0,1629409702849
74.0,186.0,2048.0,1936.0,1629409702849
74.0,186.0,2048.0,1936.0,1629409702850
74.0,186.0,2048.0,1936.0,1629409702850
74.0,186.0,2048.0,1936.0,1629409702850
74.0,186.0,2048.0,1936.0,1629409702850
74.0,186.0,2048.0,1936.0,1629409702850
74.0,186.0,2048.0,1936.0,1629409702850
74.0,186.0,2048.0,1936.0,1629409702851
74.0,186.0,2048.0,1936.0,1629409702851
74.0,186.0,2048.0,1936.0,1629409702851
74.0,186.0,2048.0,1936.0,1629409702851
74.0,186.0,2048.0,1936.0,1629409702851
74.0,186.0,2048.0,1936.0,1629409702851
74.0,186.0,2048.0,1936.0,1629409702851
74.0,186.0,2048.0,1936.0,1629409702852
74.0,186.0,2048.0,1936.0,1629409702852
74.0,186.0,2048.0,1936.0,1629409702852
74.0,186.0,2048.0,1936.0,1629409702852
74.0,186.0,2048.0,1936.0,1629409702852
74.0,186.0,2048.0,1936.0,1629409702853
74.0,186.0,2048.0,1936.0,1629409702853
74.0,186.0,2048.0,1936.0,1629409702853
74.0,186.0,2048.0,1936.0,1629409702854
73.0,186.0,2048.0,1935.0,1629409702854
73.0,186.0,2048.0,1935.0,1629409702854
73.0,186.0,2048.0,1935.0,1629409702855
73.0,186.0,2048.0,1935.0,1629409702855
73.0,186.0,2048.0,1935.0,1629409702855
73.0,186.0,2048.0,1935.0,1629409702855
73.0,186.0,2048.0,1935.0,1629409702855
73.0,186.0,2048.0,1935.0,1629409702855
73.0,186.0,2048.0,1935.0,1629409702856
73.0,186.0,2048.0,1935.0,1629409702856
73.0,186.0,2048.0,1935.0,1629409702856
73.0,186.0,2048.0,1935.0,1629409702856
73.0,186.0,2048.0,1935.0,1629409702856
73.0,186.0,2048.0,1935.0,1629409702856
73.0,186.0,2048.0,1935.0,1629409702856
73.0,186.0,2048.0,1935.0,1629409702857
73.0,186.0,2048.0,1935.0,1629409702857
73.0,186.0,2048.0,1935.0,1629409702857
73.0,186.0,2048.0,1935.0,1629409702857
73.0,186.0,2048.0,1935.0,1629409702857
73.0,186.0,2048.0,1935.0,1629409702858
73.0,186.0,2048.0,1935.0,1629409702858
73.0,186.0,2048.0,1935.0,1629409702858
73.0,186.0,2048.0,1935.0,1629409702858
