free_memory_MB,allocated_memory_MB,max_memory_MB,total_memory_MB,milliseconds
23.0,128.0,2048.0,1943.0,1629409352515
23.0,128.0,2048.0,1943.0,1629409352515
23.0,128.0,2048.0,1943.0,1629409352516
23.0,128.0,2048.0,1943.0,1629409352516
23.0,128.0,2048.0,1943.0,1629409352516
23.0,128.0,2048.0,1943.0,1629409352516
23.0,128.0,2048.0,1943.0,1629409352516
23.0,128.0,2048.0,1943.0,1629409352516
23.0,128.0,2048.0,1943.0,1629409352516
23.0,128.0,2048.0,1943.0,1629409352517
23.0,128.0,2048.0,1943.0,1629409352517
23.0,128.0,2048.0,1943.0,1629409352517
23.0,128.0,2048.0,1943.0,1629409352517
23.0,128.0,2048.0,1943.0,1629409352517
23.0,128.0,2048.0,1943.0,1629409352517
23.0,128.0,2048.0,1943.0,1629409352517
23.0,128.0,2048.0,1943.0,1629409352518
23.0,128.0,2048.0,1943.0,1629409352518
23.0,128.0,2048.0,1943.0,1629409352518
23.0,128.0,2048.0,1943.0,1629409352518
23.0,128.0,2048.0,1943.0,1629409352518
23.0,128.0,2048.0,1943.0,1629409352518
23.0,128.0,2048.0,1943.0,1629409352519
23.0,128.0,2048.0,1943.0,1629409352519
23.0,128.0,2048.0,1943.0,1629409352519
23.0,128.0,2048.0,1943.0,1629409352519
23.0,128.0,2048.0,1943.0,1629409352519
23.0,128.0,2048.0,1943.0,1629409352520
23.0,128.0,2048.0,1943.0,1629409352520
23.0,128.0,2048.0,1943.0,1629409352521
23.0,128.0,2048.0,1943.0,1629409352521
23.0,128.0,2048.0,1943.0,1629409352521
23.0,128.0,2048.0,1943.0,1629409352521
23.0,128.0,2048.0,1943.0,1629409352522
23.0,128.0,2048.0,1943.0,1629409352522
23.0,128.0,2048.0,1943.0,1629409352522
22.0,128.0,2048.0,1942.0,1629409352522
22.0,128.0,2048.0,1942.0,1629409352522
22.0,128.0,2048.0,1942.0,1629409352522
22.0,128.0,2048.0,1942.0,1629409352523
22.0,128.0,2048.0,1942.0,1629409352523
22.0,128.0,2048.0,1942.0,1629409352523
22.0,128.0,2048.0,1942.0,1629409352523
22.0,128.0,2048.0,1942.0,1629409352523
22.0,128.0,2048.0,1942.0,1629409352524
22.0,128.0,2048.0,1942.0,1629409352524
22.0,128.0,2048.0,1942.0,1629409352524
22.0,128.0,2048.0,1942.0,1629409352524
22.0,128.0,2048.0,1942.0,1629409352524
22.0,128.0,2048.0,1942.0,1629409352524
22.0,128.0,2048.0,1942.0,1629409352525
22.0,128.0,2048.0,1942.0,1629409352525
22.0,128.0,2048.0,1942.0,1629409352525
22.0,128.0,2048.0,1942.0,1629409352525
22.0,128.0,2048.0,1942.0,1629409352526
22.0,128.0,2048.0,1942.0,1629409352526
22.0,128.0,2048.0,1942.0,1629409352526
22.0,128.0,2048.0,1942.0,1629409352526
22.0,128.0,2048.0,1942.0,1629409352527
22.0,128.0,2048.0,1942.0,1629409352527
22.0,128.0,2048.0,1942.0,1629409352527
22.0,128.0,2048.0,1942.0,1629409352527
22.0,128.0,2048.0,1942.0,1629409352528
22.0,128.0,2048.0,1942.0,1629409352528
22.0,128.0,2048.0,1942.0,1629409352528
22.0,128.0,2048.0,1942.0,1629409352528
22.0,128.0,2048.0,1942.0,1629409352529
22.0,128.0,2048.0,1942.0,1629409352529
22.0,128.0,2048.0,1942.0,1629409352529
22.0,128.0,2048.0,1942.0,1629409352530
22.0,128.0,2048.0,1942.0,1629409352530
22.0,128.0,2048.0,1942.0,1629409352530
22.0,128.0,2048.0,1942.0,1629409352530
22.0,128.0,2048.0,1942.0,1629409352531
21.0,128.0,2048.0,1941.0,1629409352531
21.0,128.0,2048.0,1941.0,1629409352531
21.0,128.0,2048.0,1941.0,1629409352531
21.0,128.0,2048.0,1941.0,1629409352532
21.0,128.0,2048.0,1941.0,1629409352532
21.0,128.0,2048.0,1941.0,1629409352532
21.0,128.0,2048.0,1941.0,1629409352532
21.0,128.0,2048.0,1941.0,1629409352532
21.0,128.0,2048.0,1941.0,1629409352532
21.0,128.0,2048.0,1941.0,1629409352533
21.0,128.0,2048.0,1941.0,1629409352533
21.0,128.0,2048.0,1941.0,1629409352533
21.0,128.0,2048.0,1941.0,1629409352533
21.0,128.0,2048.0,1941.0,1629409352533
21.0,128.0,2048.0,1941.0,1629409352533
21.0,128.0,2048.0,1941.0,1629409352534
21.0,128.0,2048.0,1941.0,1629409352534
21.0,128.0,2048.0,1941.0,1629409352534
21.0,128.0,2048.0,1941.0,1629409352534
21.0,128.0,2048.0,1941.0,1629409352534
21.0,128.0,2048.0,1941.0,1629409352534
21.0,128.0,2048.0,1941.0,1629409352534
21.0,128.0,2048.0,1941.0,1629409352535
21.0,128.0,2048.0,1941.0,1629409352535
21.0,128.0,2048.0,1941.0,1629409352535
21.0,128.0,2048.0,1941.0,1629409352535
21.0,128.0,2048.0,1941.0,1629409352535
21.0,128.0,2048.0,1941.0,1629409352535
21.0,128.0,2048.0,1941.0,1629409352535
21.0,128.0,2048.0,1941.0,1629409352536
21.0,128.0,2048.0,1941.0,1629409352536
21.0,128.0,2048.0,1941.0,1629409352536
21.0,128.0,2048.0,1941.0,1629409352536
21.0,128.0,2048.0,1941.0,1629409352537
21.0,128.0,2048.0,1941.0,1629409352537
21.0,128.0,2048.0,1941.0,1629409352537
21.0,128.0,2048.0,1941.0,1629409352537
21.0,128.0,2048.0,1941.0,1629409352537
21.0,128.0,2048.0,1941.0,1629409352538
20.0,128.0,2048.0,1940.0,1629409352538
20.0,128.0,2048.0,1940.0,1629409352538
20.0,128.0,2048.0,1940.0,1629409352538
20.0,128.0,2048.0,1940.0,1629409352539
20.0,128.0,2048.0,1940.0,1629409352539
20.0,128.0,2048.0,1940.0,1629409352539
20.0,128.0,2048.0,1940.0,1629409352539
20.0,128.0,2048.0,1940.0,1629409352539
20.0,128.0,2048.0,1940.0,1629409352540
20.0,128.0,2048.0,1940.0,1629409352540
20.0,128.0,2048.0,1940.0,1629409352540
20.0,128.0,2048.0,1940.0,1629409352540
20.0,128.0,2048.0,1940.0,1629409352541
20.0,128.0,2048.0,1940.0,1629409352541
20.0,128.0,2048.0,1940.0,1629409352541
20.0,128.0,2048.0,1940.0,1629409352541
20.0,128.0,2048.0,1940.0,1629409352542
20.0,128.0,2048.0,1940.0,1629409352542
20.0,128.0,2048.0,1940.0,1629409352542
20.0,128.0,2048.0,1940.0,1629409352542
20.0,128.0,2048.0,1940.0,1629409352542
20.0,128.0,2048.0,1940.0,1629409352542
20.0,128.0,2048.0,1940.0,1629409352542
20.0,128.0,2048.0,1940.0,1629409352543
20.0,128.0,2048.0,1940.0,1629409352543
20.0,128.0,2048.0,1940.0,1629409352543
20.0,128.0,2048.0,1940.0,1629409352543
20.0,128.0,2048.0,1940.0,1629409352543
20.0,128.0,2048.0,1940.0,1629409352543
20.0,128.0,2048.0,1940.0,1629409352543
20.0,128.0,2048.0,1940.0,1629409352544
20.0,128.0,2048.0,1940.0,1629409352544
20.0,128.0,2048.0,1940.0,1629409352544
20.0,128.0,2048.0,1940.0,1629409352544
20.0,128.0,2048.0,1940.0,1629409352544
20.0,128.0,2048.0,1940.0,1629409352544
20.0,128.0,2048.0,1940.0,1629409352544
20.0,128.0,2048.0,1940.0,1629409352545
19.0,128.0,2048.0,1939.0,1629409352545
19.0,128.0,2048.0,1939.0,1629409352545
19.0,128.0,2048.0,1939.0,1629409352545
19.0,128.0,2048.0,1939.0,1629409352545
19.0,128.0,2048.0,1939.0,1629409352545
19.0,128.0,2048.0,1939.0,1629409352546
19.0,128.0,2048.0,1939.0,1629409352546
19.0,128.0,2048.0,1939.0,1629409352546
19.0,128.0,2048.0,1939.0,1629409352547
19.0,128.0,2048.0,1939.0,1629409352547
19.0,128.0,2048.0,1939.0,1629409352547
19.0,128.0,2048.0,1939.0,1629409352547
19.0,128.0,2048.0,1939.0,1629409352548
19.0,128.0,2048.0,1939.0,1629409352548
19.0,128.0,2048.0,1939.0,1629409352548
19.0,128.0,2048.0,1939.0,1629409352548
19.0,128.0,2048.0,1939.0,1629409352549
19.0,128.0,2048.0,1939.0,1629409352549
19.0,128.0,2048.0,1939.0,1629409352549
19.0,128.0,2048.0,1939.0,1629409352549
19.0,128.0,2048.0,1939.0,1629409352549
19.0,128.0,2048.0,1939.0,1629409352550
19.0,128.0,2048.0,1939.0,1629409352550
19.0,128.0,2048.0,1939.0,1629409352550
19.0,128.0,2048.0,1939.0,1629409352550
19.0,128.0,2048.0,1939.0,1629409352551
19.0,128.0,2048.0,1939.0,1629409352551
19.0,128.0,2048.0,1939.0,1629409352551
19.0,128.0,2048.0,1939.0,1629409352551
19.0,128.0,2048.0,1939.0,1629409352551
19.0,128.0,2048.0,1939.0,1629409352551
19.0,128.0,2048.0,1939.0,1629409352551
19.0,128.0,2048.0,1939.0,1629409352552
19.0,128.0,2048.0,1939.0,1629409352552
19.0,128.0,2048.0,1939.0,1629409352552
19.0,128.0,2048.0,1939.0,1629409352552
19.0,128.0,2048.0,1939.0,1629409352552
19.0,128.0,2048.0,1939.0,1629409352566
82.0,128.0,2048.0,2002.0,1629409352567
82.0,128.0,2048.0,2002.0,1629409352629
82.0,128.0,2048.0,2002.0,1629409352670
82.0,128.0,2048.0,2002.0,1629409352671
82.0,128.0,2048.0,2002.0,1629409352671
82.0,128.0,2048.0,2002.0,1629409352671
82.0,128.0,2048.0,2002.0,1629409352672
82.0,128.0,2048.0,2002.0,1629409352672
82.0,128.0,2048.0,2002.0,1629409352672
82.0,128.0,2048.0,2002.0,1629409352672
