free_memory_MB,allocated_memory_MB,max_memory_MB,total_memory_MB,milliseconds
122.0,186.0,2048.0,1984.0,1629409388777
122.0,186.0,2048.0,1984.0,1629409388822
122.0,186.0,2048.0,1984.0,1629409388876
122.0,186.0,2048.0,1984.0,1629409388880
122.0,186.0,2048.0,1984.0,1629409388880
122.0,186.0,2048.0,1984.0,1629409388977
121.0,186.0,2048.0,1983.0,1629409389035
121.0,186.0,2048.0,1983.0,1629409389041
121.0,186.0,2048.0,1983.0,1629409389139
121.0,186.0,2048.0,1983.0,1629409389217
121.0,186.0,2048.0,1983.0,1629409389217
121.0,186.0,2048.0,1983.0,1629409389218
121.0,186.0,2048.0,1983.0,1629409389218
121.0,186.0,2048.0,1983.0,1629409389218
121.0,186.0,2048.0,1983.0,1629409389219
121.0,186.0,2048.0,1983.0,1629409389233
121.0,186.0,2048.0,1983.0,1629409389233
121.0,186.0,2048.0,1983.0,1629409389233
121.0,186.0,2048.0,1983.0,1629409389234
121.0,186.0,2048.0,1983.0,1629409389234
121.0,186.0,2048.0,1983.0,1629409389234
121.0,186.0,2048.0,1983.0,1629409389234
121.0,186.0,2048.0,1983.0,1629409389234
121.0,186.0,2048.0,1983.0,1629409389235
121.0,186.0,2048.0,1983.0,1629409389235
121.0,186.0,2048.0,1983.0,1629409389235
121.0,186.0,2048.0,1983.0,1629409389235
121.0,186.0,2048.0,1983.0,1629409389235
121.0,186.0,2048.0,1983.0,1629409389236
121.0,186.0,2048.0,1983.0,1629409389236
121.0,186.0,2048.0,1983.0,1629409389236
121.0,186.0,2048.0,1983.0,1629409389236
121.0,186.0,2048.0,1983.0,1629409389241
121.0,186.0,2048.0,1983.0,1629409389241
121.0,186.0,2048.0,1983.0,1629409389241
121.0,186.0,2048.0,1983.0,1629409389242
121.0,186.0,2048.0,1983.0,1629409389242
121.0,186.0,2048.0,1983.0,1629409389242
121.0,186.0,2048.0,1983.0,1629409389242
121.0,186.0,2048.0,1983.0,1629409389242
121.0,186.0,2048.0,1983.0,1629409389243
121.0,186.0,2048.0,1983.0,1629409389243
121.0,186.0,2048.0,1983.0,1629409389243
121.0,186.0,2048.0,1983.0,1629409389243
121.0,186.0,2048.0,1983.0,1629409389243
120.0,186.0,2048.0,1982.0,1629409389244
120.0,186.0,2048.0,1982.0,1629409389244
120.0,186.0,2048.0,1982.0,1629409389244
120.0,186.0,2048.0,1982.0,1629409389244
120.0,186.0,2048.0,1982.0,1629409389244
120.0,186.0,2048.0,1982.0,1629409389244
120.0,186.0,2048.0,1982.0,1629409389245
120.0,186.0,2048.0,1982.0,1629409389245
120.0,186.0,2048.0,1982.0,1629409389245
120.0,186.0,2048.0,1982.0,1629409389246
120.0,186.0,2048.0,1982.0,1629409389246
120.0,186.0,2048.0,1982.0,1629409389246
120.0,186.0,2048.0,1982.0,1629409389246
120.0,186.0,2048.0,1982.0,1629409389247
120.0,186.0,2048.0,1982.0,1629409389247
120.0,186.0,2048.0,1982.0,1629409389247
120.0,186.0,2048.0,1982.0,1629409389247
120.0,186.0,2048.0,1982.0,1629409389247
120.0,186.0,2048.0,1982.0,1629409389248
120.0,186.0,2048.0,1982.0,1629409389248
120.0,186.0,2048.0,1982.0,1629409389248
120.0,186.0,2048.0,1982.0,1629409389248
120.0,186.0,2048.0,1982.0,1629409389248
120.0,186.0,2048.0,1982.0,1629409389248
120.0,186.0,2048.0,1982.0,1629409389249
120.0,186.0,2048.0,1982.0,1629409389249
120.0,186.0,2048.0,1982.0,1629409389249
120.0,186.0,2048.0,1982.0,1629409389249
120.0,186.0,2048.0,1982.0,1629409389249
120.0,186.0,2048.0,1982.0,1629409389250
120.0,186.0,2048.0,1982.0,1629409389250
120.0,186.0,2048.0,1982.0,1629409389250
120.0,186.0,2048.0,1982.0,1629409389250
120.0,186.0,2048.0,1982.0,1629409389250
120.0,186.0,2048.0,1982.0,1629409389250
120.0,186.0,2048.0,1982.0,1629409389250
