free_memory,allocated_memory,max_memory,total_memory,milliseconds
79173.0,131072.0,2097152.0,2045253.0,1629295258340
79173.0,131072.0,2097152.0,2045253.0,1629295258341
79173.0,131072.0,2097152.0,2045253.0,1629295258341
79173.0,131072.0,2097152.0,2045253.0,1629295258341
79173.0,131072.0,2097152.0,2045253.0,1629295258341
79173.0,131072.0,2097152.0,2045253.0,1629295258341
79173.0,131072.0,2097152.0,2045253.0,1629295258342
79173.0,131072.0,2097152.0,2045253.0,1629295258342
78663.0,131072.0,2097152.0,2044743.0,1629295258342
78663.0,131072.0,2097152.0,2044743.0,1629295258342
78663.0,131072.0,2097152.0,2044743.0,1629295258342
78663.0,131072.0,2097152.0,2044743.0,1629295258343
78663.0,131072.0,2097152.0,2044743.0,1629295258343
78663.0,131072.0,2097152.0,2044743.0,1629295258343
78663.0,131072.0,2097152.0,2044743.0,1629295258343
78663.0,131072.0,2097152.0,2044743.0,1629295258343
78663.0,131072.0,2097152.0,2044743.0,1629295258343
78663.0,131072.0,2097152.0,2044743.0,1629295258343
78663.0,131072.0,2097152.0,2044743.0,1629295258344
78663.0,131072.0,2097152.0,2044743.0,1629295258344
78663.0,131072.0,2097152.0,2044743.0,1629295258344
78663.0,131072.0,2097152.0,2044743.0,1629295258344
78663.0,131072.0,2097152.0,2044743.0,1629295258344
78663.0,131072.0,2097152.0,2044743.0,1629295258344
78663.0,131072.0,2097152.0,2044743.0,1629295258344
78663.0,131072.0,2097152.0,2044743.0,1629295258344
78663.0,131072.0,2097152.0,2044743.0,1629295258345
78647.0,131072.0,2097152.0,2044727.0,1629295258345
78135.0,131072.0,2097152.0,2044215.0,1629295258345
78135.0,131072.0,2097152.0,2044215.0,1629295258345
78135.0,131072.0,2097152.0,2044215.0,1629295258345
78135.0,131072.0,2097152.0,2044215.0,1629295258345
78135.0,131072.0,2097152.0,2044215.0,1629295258345
78135.0,131072.0,2097152.0,2044215.0,1629295258345
78135.0,131072.0,2097152.0,2044215.0,1629295258346
78135.0,131072.0,2097152.0,2044215.0,1629295258346
78135.0,131072.0,2097152.0,2044215.0,1629295258346
78135.0,131072.0,2097152.0,2044215.0,1629295258346
78135.0,131072.0,2097152.0,2044215.0,1629295258346
78135.0,131072.0,2097152.0,2044215.0,1629295258346
78135.0,131072.0,2097152.0,2044215.0,1629295258346
78135.0,131072.0,2097152.0,2044215.0,1629295258346
78135.0,131072.0,2097152.0,2044215.0,1629295258347
78135.0,131072.0,2097152.0,2044215.0,1629295258347
78135.0,131072.0,2097152.0,2044215.0,1629295258347
78135.0,131072.0,2097152.0,2044215.0,1629295258347
78135.0,131072.0,2097152.0,2044215.0,1629295258347
77639.0,131072.0,2097152.0,2043719.0,1629295258347
