free_memory,allocated_memory,max_memory,total_memory,milliseconds
108359.0,131072.0,2097152.0,2074439.0,1629295256859
108359.0,131072.0,2097152.0,2074439.0,1629295256859
108359.0,131072.0,2097152.0,2074439.0,1629295256859
107839.0,131072.0,2097152.0,2073919.0,1629295256859
107839.0,131072.0,2097152.0,2073919.0,1629295256859
107839.0,131072.0,2097152.0,2073919.0,1629295256860
107839.0,131072.0,2097152.0,2073919.0,1629295256860
107839.0,131072.0,2097152.0,2073919.0,1629295256860
107839.0,131072.0,2097152.0,2073919.0,1629295256860
107839.0,131072.0,2097152.0,2073919.0,1629295256860
107839.0,131072.0,2097152.0,2073919.0,1629295256860
107839.0,131072.0,2097152.0,2073919.0,1629295256861
107839.0,131072.0,2097152.0,2073919.0,1629295256861
107839.0,131072.0,2097152.0,2073919.0,1629295256861
107839.0,131072.0,2097152.0,2073919.0,1629295256861
107839.0,131072.0,2097152.0,2073919.0,1629295256861
107839.0,131072.0,2097152.0,2073919.0,1629295256861
107839.0,131072.0,2097152.0,2073919.0,1629295256862
107839.0,131072.0,2097152.0,2073919.0,1629295256862
107839.0,131072.0,2097152.0,2073919.0,1629295256862
107839.0,131072.0,2097152.0,2073919.0,1629295256862
107839.0,131072.0,2097152.0,2073919.0,1629295256862
107823.0,131072.0,2097152.0,2073903.0,1629295256862
107335.0,131072.0,2097152.0,2073415.0,1629295256863
107335.0,131072.0,2097152.0,2073415.0,1629295256863
107335.0,131072.0,2097152.0,2073415.0,1629295256863
107335.0,131072.0,2097152.0,2073415.0,1629295256863
107335.0,131072.0,2097152.0,2073415.0,1629295256863
107335.0,131072.0,2097152.0,2073415.0,1629295256863
107335.0,131072.0,2097152.0,2073415.0,1629295256864
107335.0,131072.0,2097152.0,2073415.0,1629295256864
107335.0,131072.0,2097152.0,2073415.0,1629295256864
107335.0,131072.0,2097152.0,2073415.0,1629295256864
107335.0,131072.0,2097152.0,2073415.0,1629295256864
107335.0,131072.0,2097152.0,2073415.0,1629295256864
107335.0,131072.0,2097152.0,2073415.0,1629295256865
107335.0,131072.0,2097152.0,2073415.0,1629295256865
107335.0,131072.0,2097152.0,2073415.0,1629295256865
107335.0,131072.0,2097152.0,2073415.0,1629295256865
107335.0,131072.0,2097152.0,2073415.0,1629295256865
107335.0,131072.0,2097152.0,2073415.0,1629295256865
107319.0,131072.0,2097152.0,2073399.0,1629295256866
106807.0,131072.0,2097152.0,2072887.0,1629295256866
106807.0,131072.0,2097152.0,2072887.0,1629295256866
