allocated_memory_MB,total_memory_MB,milliseconds
75.0,911.0,1629818927100
75.0,906.0,1629818927111
75.0,900.0,1629818927125
75.0,939.0,1629818927139
75.0,934.0,1629818927150
75.0,929.0,1629818927161
75.0,924.0,1629818927172
75.0,919.0,1629818927183
75.0,914.0,1629818927194
75.0,908.0,1629818927206
75.0,903.0,1629818927217
75.0,898.0,1629818927229
75.0,937.0,1629818927243
75.0,932.0,1629818927255
75.0,927.0,1629818927267
75.0,922.0,1629818927278
75.0,917.0,1629818927289
75.0,911.0,1629818927300
75.0,906.0,1629818927312
75.0,901.0,1629818927325
75.0,940.0,1629818927340
75.0,935.0,1629818927352
75.0,930.0,1629818927364
75.0,925.0,1629818927375
75.0,919.0,1629818927387
75.0,914.0,1629818927398
75.0,909.0,1629818927410
75.0,904.0,1629818927422
75.0,899.0,1629818927436
75.0,938.0,1629818927449
75.0,933.0,1629818927461
75.0,928.0,1629818927472
75.0,923.0,1629818927483
75.0,917.0,1629818927494
75.0,912.0,1629818927506
75.0,907.0,1629818927518
75.0,902.0,1629818927530
90.0,941.0,1629818927545
90.0,936.0,1629818927560
90.0,931.0,1629818927574
90.0,926.0,1629818927587
90.0,921.0,1629818927599
90.0,915.0,1629818927609
90.0,910.0,1629818927621
90.0,905.0,1629818927633
90.0,900.0,1629818927645
90.0,895.0,1629818927657
90.0,890.0,1629818927668
90.0,938.0,1629818927679
90.0,933.0,1629818927690
90.0,928.0,1629818927701
90.0,923.0,1629818927712
90.0,918.0,1629818927724
90.0,913.0,1629818927737
90.0,908.0,1629818927749
90.0,903.0,1629818927760
90.0,897.0,1629818927771
90.0,892.0,1629818927782
90.0,940.0,1629818927794
90.0,935.0,1629818927805
90.0,930.0,1629818927816
90.0,925.0,1629818927828
90.0,920.0,1629818927840
90.0,915.0,1629818927852
90.0,909.0,1629818927863
90.0,904.0,1629818927874
90.0,899.0,1629818927885
90.0,894.0,1629818927896
90.0,942.0,1629818927907
90.0,936.0,1629818927919
90.0,931.0,1629818927931
90.0,926.0,1629818927944
90.0,921.0,1629818927955
90.0,916.0,1629818927966
90.0,911.0,1629818927977
90.0,906.0,1629818927988
90.0,901.0,1629818927999
90.0,896.0,1629818928010
90.0,891.0,1629818928021
90.0,939.0,1629818928033
90.0,934.0,1629818928047
90.0,929.0,1629818928060
90.0,923.0,1629818928071
90.0,918.0,1629818928082
90.0,913.0,1629818928093
90.0,908.0,1629818928104
90.0,903.0,1629818928115
90.0,898.0,1629818928127
90.0,893.0,1629818928139
90.0,941.0,1629818928153
90.0,936.0,1629818928165
90.0,931.0,1629818928177
90.0,926.0,1629818928188
90.0,921.0,1629818928199
90.0,916.0,1629818928210
90.0,910.0,1629818928221
90.0,905.0,1629818928233
90.0,900.0,1629818928244
90.0,895.0,1629818928255
90.0,890.0,1629818928267
90.0,938.0,1629818928280
90.0,933.0,1629818928291
90.0,928.0,1629818928301
90.0,923.0,1629818928312
90.0,918.0,1629818928323
90.0,913.0,1629818928337
90.0,908.0,1629818928348
90.0,903.0,1629818928360
90.0,898.0,1629818928371
90.0,893.0,1629818928382
90.0,941.0,1629818928396
90.0,935.0,1629818928408
90.0,930.0,1629818928419
90.0,925.0,1629818928430
90.0,920.0,1629818928441
90.0,915.0,1629818928454
90.0,910.0,1629818928465
90.0,905.0,1629818928477
90.0,900.0,1629818928488
90.0,895.0,1629818928500
90.0,890.0,1629818928511
90.0,938.0,1629818928524
90.0,933.0,1629818928537
90.0,928.0,1629818928547
90.0,923.0,1629818928559
90.0,918.0,1629818928571
90.0,913.0,1629818928581
90.0,908.0,1629818928592
90.0,903.0,1629818928602
90.0,898.0,1629818928613
90.0,894.0,1629818928625
90.0,941.0,1629818928638
90.0,937.0,1629818928649
90.0,932.0,1629818928661
90.0,927.0,1629818928671
90.0,922.0,1629818928682
90.0,917.0,1629818928693
90.0,912.0,1629818928704
90.0,907.0,1629818928715
90.0,901.0,1629818928727
90.0,897.0,1629818928739
90.0,892.0,1629818928750
90.0,940.0,1629818928764
90.0,935.0,1629818928775
90.0,930.0,1629818928785
90.0,925.0,1629818928796
90.0,920.0,1629818928807
90.0,915.0,1629818928818
90.0,910.0,1629818928831
90.0,905.0,1629818928843
90.0,900.0,1629818928855
90.0,895.0,1629818928868
90.0,890.0,1629818928878
90.0,938.0,1629818928889
90.0,933.0,1629818928902
90.0,928.0,1629818928913
90.0,923.0,1629818928923
90.0,918.0,1629818928939
90.0,913.0,1629818928950
90.0,908.0,1629818928961
90.0,903.0,1629818928972
90.0,898.0,1629818928983
90.0,893.0,1629818928994
90.0,941.0,1629818929006
90.0,936.0,1629818929017
90.0,931.0,1629818929029
90.0,926.0,1629818929041
90.0,921.0,1629818929052
90.0,916.0,1629818929062
90.0,911.0,1629818929073
90.0,907.0,1629818929084
90.0,902.0,1629818929095
90.0,896.0,1629818929106
90.0,892.0,1629818929117
90.0,940.0,1629818929130
90.0,935.0,1629818929142
90.0,929.0,1629818929153
90.0,924.0,1629818929164
90.0,919.0,1629818929176
90.0,914.0,1629818929187
90.0,910.0,1629818929198
90.0,905.0,1629818929209
90.0,900.0,1629818929219
90.0,895.0,1629818929231
90.0,890.0,1629818929242
90.0,938.0,1629818929255
90.0,932.0,1629818929266
90.0,927.0,1629818929278
90.0,923.0,1629818929288
90.0,918.0,1629818929299
90.0,913.0,1629818929310
90.0,908.0,1629818929320
90.0,903.0,1629818929332
90.0,898.0,1629818929343
90.0,893.0,1629818929354
90.0,941.0,1629818929367
90.0,936.0,1629818929380
90.0,932.0,1629818929391
90.0,927.0,1629818929402
90.0,922.0,1629818929413
90.0,917.0,1629818929424
90.0,912.0,1629818929437
90.0,907.0,1629818929448
90.0,902.0,1629818929459
90.0,897.0,1629818929470
90.0,892.0,1629818929482
90.0,940.0,1629818929494
90.0,936.0,1629818929505
90.0,930.0,1629818929516
90.0,925.0,1629818929527
90.0,920.0,1629818929539
90.0,916.0,1629818929550
90.0,911.0,1629818929561
90.0,906.0,1629818929572
90.0,901.0,1629818929584
90.0,896.0,1629818929595
90.0,891.0,1629818929606
90.0,939.0,1629818929617
90.0,934.0,1629818929628
90.0,929.0,1629818929640
90.0,924.0,1629818929651
90.0,919.0,1629818929662
90.0,914.0,1629818929672
90.0,910.0,1629818929683
90.0,905.0,1629818929694
90.0,900.0,1629818929705
90.0,895.0,1629818929716
90.0,890.0,1629818929726
90.0,938.0,1629818929739
90.0,933.0,1629818929750
90.0,928.0,1629818929761
90.0,923.0,1629818929772
90.0,918.0,1629818929784
90.0,913.0,1629818929794
90.0,908.0,1629818929805
90.0,903.0,1629818929816
90.0,898.0,1629818929828
90.0,894.0,1629818929840
90.0,942.0,1629818929855
90.0,937.0,1629818929867
90.0,932.0,1629818929878
90.0,927.0,1629818929889
90.0,922.0,1629818929899
90.0,917.0,1629818929910
90.0,912.0,1629818929921
90.0,907.0,1629818929932
90.0,902.0,1629818929944
90.0,897.0,1629818929956
90.0,892.0,1629818929966
90.0,940.0,1629818929978
90.0,935.0,1629818929988
90.0,931.0,1629818929999
90.0,926.0,1629818930010
90.0,921.0,1629818930020
90.0,916.0,1629818930032
90.0,911.0,1629818930044
90.0,906.0,1629818930055
90.0,901.0,1629818930067
90.0,896.0,1629818930078
90.0,891.0,1629818930089
90.0,939.0,1629818930101
90.0,934.0,1629818930111
90.0,930.0,1629818930122
90.0,925.0,1629818930133
90.0,920.0,1629818930144
90.0,915.0,1629818930155
90.0,910.0,1629818930166
90.0,905.0,1629818930178
90.0,900.0,1629818930189
90.0,895.0,1629818930200
90.0,889.0,1629818930211
90.0,937.0,1629818930222
