allocated_memory_MB,total_memory_MB,milliseconds
197.0,917.0,1629819264111
197.0,913.0,1629819264121
197.0,907.0,1629819264134
197.0,901.0,1629819264147
197.0,895.0,1629819264160
197.0,889.0,1629819264172
197.0,883.0,1629819264183
197.0,879.0,1629819264194
197.0,875.0,1629819264204
197.0,871.0,1629819264214
197.0,867.0,1629819264225
197.0,861.0,1629819264238
197.0,858.0,1629819264251
197.0,853.0,1629819264262
197.0,849.0,1629819264271
197.0,844.0,1629819264280
197.0,838.0,1629819264291
197.0,831.0,1629819264305
197.0,826.0,1629819264315
197.0,822.0,1629819264324
197.0,930.0,1629819264340
197.0,926.0,1629819264352
197.0,921.0,1629819264364
197.0,914.0,1629819264378
197.0,910.0,1629819264388
197.0,904.0,1629819264400
197.0,899.0,1629819264412
197.0,894.0,1629819264426
197.0,890.0,1629819264437
197.0,885.0,1629819264449
197.0,881.0,1629819264460
197.0,877.0,1629819264470
197.0,872.0,1629819264481
197.0,868.0,1629819264490
197.0,862.0,1629819264503
197.0,858.0,1629819264512
197.0,854.0,1629819264521
197.0,849.0,1629819264533
197.0,845.0,1629819264543
197.0,840.0,1629819264555
197.0,836.0,1629819264563
197.0,830.0,1629819264574
197.0,826.0,1629819264583
197.0,820.0,1629819264594
197.0,928.0,1629819264610
197.0,922.0,1629819264620
197.0,916.0,1629819264631
197.0,912.0,1629819264642
197.0,907.0,1629819264654
197.0,901.0,1629819264666
197.0,897.0,1629819264675
197.0,893.0,1629819264684
197.0,888.0,1629819264696
197.0,882.0,1629819264708
197.0,878.0,1629819264717
197.0,874.0,1629819264726
197.0,869.0,1629819264736
197.0,865.0,1629819264747
197.0,861.0,1629819264758
197.0,857.0,1629819264767
197.0,851.0,1629819264779
197.0,845.0,1629819264791
197.0,839.0,1629819264803
197.0,833.0,1629819264815
197.0,827.0,1629819264826
197.0,821.0,1629819264837
197.0,930.0,1629819264855
197.0,926.0,1629819264866
197.0,922.0,1629819264876
197.0,916.0,1629819264887
197.0,912.0,1629819264896
197.0,908.0,1629819264905
197.0,904.0,1629819264918
197.0,900.0,1629819264928
197.0,895.0,1629819264938
197.0,891.0,1629819264948
197.0,887.0,1629819264958
197.0,883.0,1629819264967
197.0,880.0,1629819264977
197.0,874.0,1629819264989
197.0,870.0,1629819264999
197.0,865.0,1629819265010
197.0,861.0,1629819265019
197.0,857.0,1629819265030
197.0,853.0,1629819265039
197.0,849.0,1629819265051
197.0,845.0,1629819265063
197.0,839.0,1629819265076
197.0,832.0,1629819265090
197.0,825.0,1629819265103
197.0,930.0,1629819265122
197.0,923.0,1629819265134
197.0,916.0,1629819265150
197.0,909.0,1629819265165
197.0,902.0,1629819265179
197.0,895.0,1629819265192
197.0,888.0,1629819265206
197.0,881.0,1629819265221
197.0,876.0,1629819265231
197.0,871.0,1629819265242
197.0,864.0,1629819265258
197.0,857.0,1629819265273
197.0,852.0,1629819265285
197.0,848.0,1629819265296
197.0,843.0,1629819265307
197.0,837.0,1629819265318
197.0,831.0,1629819265329
197.0,824.0,1629819265341
197.0,930.0,1629819265365
197.0,923.0,1629819265378
197.0,918.0,1629819265389
197.0,912.0,1629819265399
197.0,906.0,1629819265409
197.0,900.0,1629819265419
197.0,895.0,1629819265429
197.0,890.0,1629819265440
197.0,883.0,1629819265454
197.0,877.0,1629819265466
197.0,873.0,1629819265477
197.0,869.0,1629819265487
197.0,865.0,1629819265497
197.0,859.0,1629819265508
197.0,853.0,1629819265519
197.0,847.0,1629819265530
197.0,842.0,1629819265540
197.0,836.0,1629819265553
197.0,831.0,1629819265564
197.0,827.0,1629819265573
197.0,823.0,1629819265583
197.0,819.0,1629819265592
197.0,815.0,1629819265602
197.0,928.0,1629819265611
197.0,923.0,1629819265621
197.0,919.0,1629819265630
197.0,915.0,1629819265640
197.0,911.0,1629819265650
197.0,905.0,1629819265662
197.0,898.0,1629819265675
197.0,892.0,1629819265686
197.0,886.0,1629819265697
197.0,881.0,1629819265708
197.0,877.0,1629819265718
197.0,872.0,1629819265728
197.0,868.0,1629819265738
197.0,863.0,1629819265748
197.0,859.0,1629819265759
197.0,853.0,1629819265770
197.0,847.0,1629819265781
197.0,843.0,1629819265790
197.0,840.0,1629819265800
197.0,836.0,1629819265808
197.0,832.0,1629819265817
197.0,828.0,1629819265826
197.0,824.0,1629819265835
197.0,819.0,1629819265844
197.0,815.0,1629819265854
197.0,928.0,1629819265865
197.0,924.0,1629819265875
197.0,920.0,1629819265885
197.0,916.0,1629819265894
197.0,911.0,1629819265903
197.0,907.0,1629819265912
197.0,903.0,1629819265922
197.0,898.0,1629819265933
197.0,892.0,1629819265944
197.0,887.0,1629819265955
197.0,881.0,1629819265966
197.0,875.0,1629819265977
197.0,870.0,1629819265987
197.0,866.0,1629819265997
197.0,861.0,1629819266006
197.0,854.0,1629819266016
197.0,849.0,1629819266027
197.0,843.0,1629819266038
197.0,837.0,1629819266050
197.0,833.0,1629819266059
197.0,828.0,1629819266068
197.0,824.0,1629819266077
197.0,821.0,1629819266087
197.0,817.0,1629819266096
197.0,930.0,1629819266106
197.0,926.0,1629819266115
197.0,922.0,1629819266123
197.0,919.0,1629819266132
197.0,915.0,1629819266140
197.0,909.0,1629819266153
197.0,903.0,1629819266163
197.0,897.0,1629819266175
197.0,891.0,1629819266187
197.0,885.0,1629819266197
197.0,881.0,1629819266206
197.0,876.0,1629819266216
197.0,872.0,1629819266224
197.0,868.0,1629819266233
197.0,864.0,1629819266242
197.0,860.0,1629819266252
197.0,855.0,1629819266262
197.0,850.0,1629819266272
197.0,845.0,1629819266284
197.0,839.0,1629819266295
197.0,833.0,1629819266308
197.0,828.0,1629819266318
197.0,822.0,1629819266328
197.0,816.0,1629819266340
197.0,927.0,1629819266354
197.0,920.0,1629819266367
197.0,916.0,1629819266377
197.0,912.0,1629819266387
197.0,908.0,1629819266396
197.0,904.0,1629819266405
197.0,899.0,1629819266415
197.0,895.0,1629819266425
197.0,890.0,1629819266435
197.0,885.0,1629819266446
197.0,880.0,1629819266458
197.0,875.0,1629819266468
197.0,872.0,1629819266477
197.0,867.0,1629819266487
197.0,863.0,1629819266496
197.0,858.0,1629819266507
197.0,853.0,1629819266516
197.0,848.0,1629819266526
197.0,842.0,1629819266536
197.0,837.0,1629819266547
197.0,832.0,1629819266559
197.0,826.0,1629819266569
197.0,821.0,1629819266580
197.0,816.0,1629819266591
197.0,928.0,1629819266603
197.0,922.0,1629819266613
197.0,917.0,1629819266624
197.0,911.0,1629819266634
197.0,905.0,1629819266645
197.0,900.0,1629819266656
197.0,895.0,1629819266667
197.0,889.0,1629819266678
197.0,883.0,1629819266690
197.0,877.0,1629819266701
197.0,871.0,1629819266711
197.0,867.0,1629819266722
197.0,863.0,1629819266733
197.0,859.0,1629819266744
197.0,853.0,1629819266757
197.0,847.0,1629819266770
197.0,844.0,1629819266781
197.0,839.0,1629819266790
197.0,835.0,1629819266801
197.0,830.0,1629819266811
197.0,825.0,1629819266822
197.0,820.0,1629819266832
197.0,814.0,1629819266843
197.0,928.0,1629819266855
197.0,924.0,1629819266866
197.0,918.0,1629819266879
197.0,913.0,1629819266891
197.0,908.0,1629819266902
197.0,903.0,1629819266913
197.0,897.0,1629819266924
197.0,891.0,1629819266939
197.0,886.0,1629819266951
197.0,879.0,1629819266963
197.0,876.0,1629819266971
197.0,872.0,1629819266980
197.0,866.0,1629819266991
197.0,862.0,1629819267000
197.0,858.0,1629819267009
197.0,854.0,1629819267018
197.0,849.0,1629819267028
197.0,844.0,1629819267038
197.0,840.0,1629819267047
197.0,835.0,1629819267059
197.0,829.0,1629819267071
197.0,823.0,1629819267081
197.0,819.0,1629819267090
197.0,815.0,1629819267099
197.0,929.0,1629819267109
197.0,925.0,1629819267118
197.0,921.0,1629819267126
197.0,917.0,1629819267135
197.0,914.0,1629819267144
197.0,910.0,1629819267154
197.0,905.0,1629819267164
197.0,901.0,1629819267173
197.0,894.0,1629819267187
197.0,888.0,1629819267198
197.0,882.0,1629819267210
197.0,877.0,1629819267219
197.0,873.0,1629819267228
197.0,870.0,1629819267238
197.0,866.0,1629819267246
197.0,862.0,1629819267257
197.0,858.0,1629819267266
197.0,854.0,1629819267275
197.0,851.0,1629819267284
197.0,846.0,1629819267295
197.0,840.0,1629819267306
197.0,835.0,1629819267317
197.0,830.0,1629819267327
197.0,825.0,1629819267338
197.0,821.0,1629819267348
197.0,816.0,1629819267360
197.0,929.0,1629819267370
197.0,925.0,1629819267379
197.0,921.0,1629819267388
197.0,915.0,1629819267399
197.0,909.0,1629819267412
197.0,905.0,1629819267422
197.0,900.0,1629819267433
197.0,896.0,1629819267443
197.0,892.0,1629819267454
197.0,888.0,1629819267464
197.0,883.0,1629819267474
197.0,879.0,1629819267484
197.0,874.0,1629819267494
197.0,870.0,1629819267503
197.0,864.0,1629819267514
197.0,858.0,1629819267525
197.0,852.0,1629819267539
197.0,846.0,1629819267552
197.0,839.0,1629819267566
197.0,833.0,1629819267580
197.0,826.0,1629819267593
197.0,820.0,1629819267606
197.0,815.0,1629819267617
197.0,927.0,1629819267628
197.0,922.0,1629819267638
197.0,918.0,1629819267647
197.0,914.0,1629819267656
197.0,910.0,1629819267665
197.0,907.0,1629819267675
197.0,903.0,1629819267684
197.0,899.0,1629819267694
197.0,895.0,1629819267703
197.0,892.0,1629819267712
197.0,888.0,1629819267720
197.0,882.0,1629819267733
197.0,876.0,1629819267746
197.0,870.0,1629819267760
197.0,865.0,1629819267773
197.0,860.0,1629819267785
197.0,855.0,1629819267797
197.0,850.0,1629819267809
197.0,843.0,1629819267824
197.0,836.0,1629819267838
197.0,829.0,1629819267853
197.0,823.0,1629819267867
197.0,819.0,1629819267877
197.0,931.0,1629819267889
197.0,925.0,1629819267901
197.0,921.0,1629819267912
197.0,916.0,1629819267924
197.0,912.0,1629819267934
197.0,907.0,1629819267946
197.0,903.0,1629819267958
197.0,899.0,1629819267968
197.0,894.0,1629819267979
197.0,889.0,1629819267989
197.0,886.0,1629819267998
197.0,882.0,1629819268008
197.0,878.0,1629819268017
197.0,875.0,1629819268027
197.0,871.0,1629819268036
197.0,867.0,1629819268046
197.0,863.0,1629819268057
197.0,860.0,1629819268066
197.0,855.0,1629819268076
197.0,851.0,1629819268086
197.0,846.0,1629819268097
197.0,842.0,1629819268105
197.0,838.0,1629819268114
197.0,835.0,1629819268123
197.0,829.0,1629819268134
197.0,826.0,1629819268144
197.0,822.0,1629819268154
197.0,818.0,1629819268163
197.0,815.0,1629819268173
197.0,928.0,1629819268183
197.0,924.0,1629819268191
197.0,921.0,1629819268200
197.0,917.0,1629819268209
197.0,913.0,1629819268218
197.0,910.0,1629819268227
197.0,906.0,1629819268235
197.0,902.0,1629819268244
197.0,899.0,1629819268254
197.0,895.0,1629819268264
197.0,891.0,1629819268274
197.0,887.0,1629819268283
197.0,883.0,1629819268292
197.0,879.0,1629819268301
197.0,875.0,1629819268310
197.0,871.0,1629819268319
197.0,865.0,1629819268329
197.0,859.0,1629819268340
197.0,853.0,1629819268351
197.0,849.0,1629819268361
197.0,846.0,1629819268369
197.0,842.0,1629819268378
197.0,839.0,1629819268387
197.0,835.0,1629819268396
197.0,830.0,1629819268407
197.0,825.0,1629819268419
197.0,818.0,1629819268433
197.0,815.0,1629819268444
197.0,925.0,1629819268461
197.0,919.0,1629819268475
197.0,913.0,1629819268487
197.0,907.0,1629819268499
197.0,902.0,1629819268509
197.0,896.0,1629819268518
