allocated_memory_MB,total_memory_MB,milliseconds
90.0,895.0,1629818613849
90.0,893.0,1629818613852
90.0,891.0,1629818613855
90.0,889.0,1629818613858
90.0,941.0,1629818613863
90.0,939.0,1629818613866
90.0,937.0,1629818613869
90.0,935.0,1629818613873
90.0,933.0,1629818613877
90.0,931.0,1629818613880
90.0,929.0,1629818613884
90.0,927.0,1629818613888
90.0,925.0,1629818613891
90.0,923.0,1629818613894
90.0,921.0,1629818613897
90.0,919.0,1629818613901
90.0,916.0,1629818613904
90.0,914.0,1629818613907
90.0,912.0,1629818613910
90.0,910.0,1629818613913
90.0,908.0,1629818613917
90.0,906.0,1629818613921
90.0,904.0,1629818613926
90.0,902.0,1629818613930
90.0,900.0,1629818613936
90.0,898.0,1629818613939
90.0,896.0,1629818613942
90.0,894.0,1629818613946
90.0,892.0,1629818613950
90.0,890.0,1629818613953
90.0,941.0,1629818613957
90.0,939.0,1629818613960
90.0,937.0,1629818613964
90.0,935.0,1629818613966
90.0,933.0,1629818613969
90.0,931.0,1629818613972
90.0,929.0,1629818613975
90.0,927.0,1629818613978
90.0,925.0,1629818613981
90.0,923.0,1629818613985
90.0,921.0,1629818613988
90.0,919.0,1629818613992
90.0,917.0,1629818613996
90.0,915.0,1629818614001
90.0,913.0,1629818614004
90.0,911.0,1629818614007
90.0,909.0,1629818614010
90.0,906.0,1629818614015
90.0,904.0,1629818614018
90.0,902.0,1629818614021
90.0,900.0,1629818614025
90.0,898.0,1629818614028
90.0,896.0,1629818614033
90.0,894.0,1629818614038
90.0,892.0,1629818614043
90.0,890.0,1629818614048
90.0,941.0,1629818614055
90.0,939.0,1629818614060
90.0,937.0,1629818614064
90.0,935.0,1629818614067
90.0,933.0,1629818614070
90.0,931.0,1629818614072
90.0,929.0,1629818614075
90.0,927.0,1629818614078
90.0,925.0,1629818614082
90.0,923.0,1629818614085
90.0,921.0,1629818614088
90.0,919.0,1629818614091
90.0,917.0,1629818614094
90.0,915.0,1629818614098
90.0,913.0,1629818614101
90.0,911.0,1629818614104
90.0,909.0,1629818614108
90.0,907.0,1629818614111
90.0,905.0,1629818614114
90.0,902.0,1629818614118
90.0,900.0,1629818614121
90.0,898.0,1629818614124
90.0,896.0,1629818614128
90.0,894.0,1629818614131
90.0,892.0,1629818614135
90.0,890.0,1629818614139
108.0,941.0,1629818614147
108.0,939.0,1629818614154
108.0,937.0,1629818614160
108.0,935.0,1629818614166
108.0,933.0,1629818614173
108.0,931.0,1629818614179
108.0,929.0,1629818614187
108.0,927.0,1629818614192
108.0,925.0,1629818614198
108.0,923.0,1629818614203
108.0,921.0,1629818614208
108.0,919.0,1629818614212
108.0,917.0,1629818614217
108.0,915.0,1629818614222
108.0,913.0,1629818614227
108.0,911.0,1629818614232
108.0,909.0,1629818614237
108.0,907.0,1629818614240
108.0,905.0,1629818614244
108.0,903.0,1629818614249
108.0,901.0,1629818614254
108.0,899.0,1629818614258
108.0,897.0,1629818614263
108.0,895.0,1629818614268
108.0,893.0,1629818614272
108.0,891.0,1629818614275
108.0,889.0,1629818614279
108.0,887.0,1629818614283
108.0,885.0,1629818614286
108.0,883.0,1629818614289
108.0,881.0,1629818614292
108.0,879.0,1629818614295
108.0,940.0,1629818614301
108.0,938.0,1629818614304
108.0,936.0,1629818614306
108.0,934.0,1629818614309
108.0,932.0,1629818614313
108.0,930.0,1629818614316
108.0,928.0,1629818614321
108.0,926.0,1629818614325
108.0,924.0,1629818614329
108.0,922.0,1629818614333
108.0,920.0,1629818614338
108.0,918.0,1629818614341
108.0,916.0,1629818614345
108.0,914.0,1629818614350
108.0,912.0,1629818614353
108.0,910.0,1629818614356
108.0,908.0,1629818614359
108.0,906.0,1629818614362
108.0,904.0,1629818614364
108.0,902.0,1629818614367
108.0,900.0,1629818614370
108.0,898.0,1629818614373
108.0,896.0,1629818614376
108.0,894.0,1629818614380
108.0,892.0,1629818614382
108.0,890.0,1629818614385
108.0,888.0,1629818614388
108.0,886.0,1629818614391
108.0,884.0,1629818614394
108.0,882.0,1629818614397
108.0,880.0,1629818614401
108.0,941.0,1629818614406
108.0,939.0,1629818614409
108.0,937.0,1629818614412
108.0,936.0,1629818614415
108.0,934.0,1629818614417
108.0,932.0,1629818614420
108.0,930.0,1629818614423
108.0,928.0,1629818614427
108.0,926.0,1629818614430
108.0,924.0,1629818614434
108.0,922.0,1629818614437
108.0,920.0,1629818614440
108.0,918.0,1629818614443
108.0,916.0,1629818614447
108.0,914.0,1629818614450
108.0,912.0,1629818614453
108.0,910.0,1629818614456
108.0,908.0,1629818614458
108.0,906.0,1629818614462
108.0,904.0,1629818614465
108.0,902.0,1629818614468
108.0,900.0,1629818614471
108.0,898.0,1629818614474
108.0,896.0,1629818614477
108.0,894.0,1629818614480
108.0,892.0,1629818614483
108.0,890.0,1629818614487
108.0,888.0,1629818614492
108.0,886.0,1629818614495
108.0,884.0,1629818614499
108.0,882.0,1629818614502
108.0,880.0,1629818614505
108.0,941.0,1629818614509
108.0,939.0,1629818614511
108.0,937.0,1629818614514
108.0,935.0,1629818614517
108.0,933.0,1629818614520
108.0,931.0,1629818614523
108.0,929.0,1629818614526
108.0,927.0,1629818614529
108.0,925.0,1629818614532
108.0,923.0,1629818614535
108.0,921.0,1629818614538
108.0,919.0,1629818614542
108.0,917.0,1629818614545
108.0,915.0,1629818614549
108.0,913.0,1629818614552
108.0,911.0,1629818614556
108.0,910.0,1629818614562
108.0,908.0,1629818614566
108.0,906.0,1629818614569
108.0,904.0,1629818614572
108.0,902.0,1629818614575
108.0,900.0,1629818614577
108.0,898.0,1629818614580
108.0,896.0,1629818614583
108.0,894.0,1629818614586
108.0,892.0,1629818614589
108.0,890.0,1629818614592
108.0,888.0,1629818614596
108.0,886.0,1629818614599
108.0,884.0,1629818614602
108.0,882.0,1629818614605
108.0,880.0,1629818614608
108.0,941.0,1629818614612
108.0,939.0,1629818614614
108.0,937.0,1629818614617
108.0,935.0,1629818614620
108.0,933.0,1629818614623
108.0,931.0,1629818614626
108.0,929.0,1629818614630
108.0,927.0,1629818614634
108.0,925.0,1629818614637
108.0,923.0,1629818614640
108.0,921.0,1629818614643
108.0,920.0,1629818614647
108.0,918.0,1629818614651
108.0,916.0,1629818614654
108.0,914.0,1629818614656
108.0,912.0,1629818614659
108.0,910.0,1629818614663
108.0,908.0,1629818614665
108.0,906.0,1629818614668
108.0,904.0,1629818614672
108.0,902.0,1629818614674
108.0,900.0,1629818614677
108.0,898.0,1629818614680
108.0,896.0,1629818614683
108.0,894.0,1629818614686
108.0,892.0,1629818614689
108.0,890.0,1629818614692
108.0,888.0,1629818614695
108.0,886.0,1629818614698
108.0,884.0,1629818614702
108.0,882.0,1629818614705
108.0,880.0,1629818614707
108.0,941.0,1629818614711
108.0,940.0,1629818614714
108.0,938.0,1629818614717
108.0,936.0,1629818614720
108.0,934.0,1629818614723
108.0,932.0,1629818614726
108.0,930.0,1629818614729
108.0,928.0,1629818614733
108.0,926.0,1629818614736
108.0,924.0,1629818614739
108.0,922.0,1629818614742
108.0,920.0,1629818614746
108.0,918.0,1629818614749
108.0,916.0,1629818614752
108.0,914.0,1629818614755
108.0,912.0,1629818614758
108.0,910.0,1629818614760
108.0,908.0,1629818614763
108.0,906.0,1629818614766
108.0,904.0,1629818614768
108.0,903.0,1629818614771
108.0,901.0,1629818614774
108.0,899.0,1629818614777
108.0,897.0,1629818614781
108.0,895.0,1629818614785
108.0,893.0,1629818614789
108.0,891.0,1629818614793
108.0,889.0,1629818614797
108.0,887.0,1629818614802
108.0,885.0,1629818614806
108.0,883.0,1629818614809
108.0,881.0,1629818614813
108.0,879.0,1629818614816
108.0,940.0,1629818614820
108.0,938.0,1629818614823
108.0,936.0,1629818614826
108.0,934.0,1629818614830
108.0,933.0,1629818614834
108.0,931.0,1629818614839
108.0,929.0,1629818614843
108.0,927.0,1629818614849
108.0,925.0,1629818614855
108.0,923.0,1629818614858
108.0,921.0,1629818614862
108.0,919.0,1629818614867
108.0,917.0,1629818614871
108.0,915.0,1629818614875
108.0,913.0,1629818614880
108.0,911.0,1629818614885
108.0,909.0,1629818614889
108.0,907.0,1629818614894
108.0,905.0,1629818614898
108.0,904.0,1629818614902
108.0,902.0,1629818614905
108.0,900.0,1629818614908
108.0,898.0,1629818614911
108.0,896.0,1629818614915
108.0,894.0,1629818614919
108.0,892.0,1629818614922
108.0,890.0,1629818614925
108.0,888.0,1629818614929
108.0,886.0,1629818614932
108.0,884.0,1629818614936
108.0,882.0,1629818614939
108.0,880.0,1629818614942
108.0,941.0,1629818614946
108.0,940.0,1629818614949
108.0,938.0,1629818614952
108.0,936.0,1629818614955
108.0,934.0,1629818614958
108.0,932.0,1629818614961
