allocated_memory_MB,total_memory_MB,milliseconds
90.0,940.0,1629819131190
90.0,938.0,1629819131194
90.0,936.0,1629819131198
90.0,934.0,1629819131201
90.0,932.0,1629819131204
90.0,930.0,1629819131208
90.0,928.0,1629819131212
90.0,926.0,1629819131216
90.0,924.0,1629819131219
90.0,922.0,1629819131222
90.0,920.0,1629819131226
90.0,918.0,1629819131230
90.0,916.0,1629819131233
90.0,914.0,1629819131236
90.0,912.0,1629819131239
90.0,910.0,1629819131243
90.0,908.0,1629819131247
90.0,906.0,1629819131250
90.0,904.0,1629819131253
90.0,902.0,1629819131257
90.0,900.0,1629819131261
90.0,898.0,1629819131266
90.0,896.0,1629819131270
90.0,894.0,1629819131274
90.0,892.0,1629819131278
90.0,890.0,1629819131282
90.0,941.0,1629819131287
90.0,939.0,1629819131290
90.0,937.0,1629819131294
90.0,935.0,1629819131299
90.0,933.0,1629819131302
90.0,931.0,1629819131306
90.0,929.0,1629819131310
90.0,927.0,1629819131314
90.0,925.0,1629819131318
90.0,923.0,1629819131321
90.0,921.0,1629819131324
90.0,919.0,1629819131327
90.0,917.0,1629819131331
90.0,915.0,1629819131334
90.0,913.0,1629819131337
90.0,911.0,1629819131340
90.0,909.0,1629819131343
90.0,907.0,1629819131346
90.0,905.0,1629819131350
90.0,903.0,1629819131353
90.0,901.0,1629819131357
90.0,899.0,1629819131360
90.0,897.0,1629819131364
90.0,895.0,1629819131367
90.0,893.0,1629819131370
90.0,891.0,1629819131373
90.0,889.0,1629819131376
90.0,940.0,1629819131382
90.0,938.0,1629819131384
90.0,936.0,1629819131387
90.0,934.0,1629819131390
90.0,932.0,1629819131393
90.0,930.0,1629819131396
90.0,928.0,1629819131398
90.0,926.0,1629819131401
90.0,924.0,1629819131404
90.0,922.0,1629819131407
90.0,920.0,1629819131410
90.0,918.0,1629819131412
90.0,916.0,1629819131415
90.0,914.0,1629819131418
90.0,912.0,1629819131421
90.0,911.0,1629819131423
90.0,909.0,1629819131426
90.0,907.0,1629819131431
90.0,905.0,1629819131435
