allocated_memory_MB,total_memory_MB,milliseconds
75.0,903.0,1629818755214
75.0,901.0,1629818755218
75.0,899.0,1629818755221
75.0,941.0,1629818755225
75.0,939.0,1629818755228
75.0,937.0,1629818755232
75.0,935.0,1629818755235
75.0,933.0,1629818755238
75.0,931.0,1629818755242
75.0,929.0,1629818755245
75.0,927.0,1629818755248
75.0,924.0,1629818755252
75.0,922.0,1629818755255
75.0,920.0,1629818755258
75.0,918.0,1629818755261
75.0,916.0,1629818755264
75.0,914.0,1629818755267
75.0,912.0,1629818755271
75.0,910.0,1629818755275
75.0,908.0,1629818755279
75.0,906.0,1629818755283
75.0,904.0,1629818755287
75.0,902.0,1629818755291
75.0,900.0,1629818755295
75.0,941.0,1629818755299
75.0,939.0,1629818755303
75.0,937.0,1629818755306
75.0,935.0,1629818755310
75.0,933.0,1629818755313
75.0,931.0,1629818755317
75.0,929.0,1629818755321
75.0,927.0,1629818755325
75.0,925.0,1629818755328
75.0,923.0,1629818755331
75.0,921.0,1629818755335
75.0,919.0,1629818755339
75.0,917.0,1629818755343
75.0,914.0,1629818755348
75.0,912.0,1629818755353
75.0,910.0,1629818755357
75.0,908.0,1629818755361
75.0,906.0,1629818755366
75.0,904.0,1629818755369
75.0,902.0,1629818755373
75.0,900.0,1629818755377
75.0,942.0,1629818755383
75.0,940.0,1629818755387
75.0,938.0,1629818755391
75.0,936.0,1629818755394
75.0,934.0,1629818755398
75.0,932.0,1629818755401
75.0,930.0,1629818755405
75.0,927.0,1629818755409
75.0,925.0,1629818755413
75.0,923.0,1629818755417
75.0,921.0,1629818755420
75.0,919.0,1629818755424
75.0,917.0,1629818755428
75.0,915.0,1629818755432
75.0,913.0,1629818755435
75.0,911.0,1629818755439
75.0,909.0,1629818755443
75.0,907.0,1629818755447
75.0,905.0,1629818755450
75.0,903.0,1629818755453
75.0,901.0,1629818755457
75.0,899.0,1629818755461
90.0,941.0,1629818755467
90.0,938.0,1629818755472
90.0,936.0,1629818755477
90.0,934.0,1629818755482
90.0,932.0,1629818755488
90.0,930.0,1629818755493
90.0,928.0,1629818755500
90.0,926.0,1629818755506
90.0,924.0,1629818755511
90.0,922.0,1629818755516
90.0,920.0,1629818755521
90.0,918.0,1629818755526
90.0,916.0,1629818755531
90.0,914.0,1629818755534
90.0,912.0,1629818755538
90.0,910.0,1629818755542
90.0,908.0,1629818755546
90.0,906.0,1629818755550
90.0,904.0,1629818755553
90.0,901.0,1629818755558
90.0,899.0,1629818755561
90.0,897.0,1629818755565
90.0,895.0,1629818755570
90.0,893.0,1629818755575
90.0,891.0,1629818755579
90.0,889.0,1629818755583
90.0,940.0,1629818755588
90.0,938.0,1629818755592
90.0,936.0,1629818755597
90.0,934.0,1629818755601
90.0,932.0,1629818755604
90.0,930.0,1629818755608
90.0,928.0,1629818755612
90.0,926.0,1629818755616
90.0,924.0,1629818755620
90.0,922.0,1629818755624
90.0,920.0,1629818755627
90.0,918.0,1629818755631
90.0,916.0,1629818755635
90.0,914.0,1629818755638
90.0,911.0,1629818755642
90.0,909.0,1629818755646
90.0,907.0,1629818755650
90.0,905.0,1629818755653
90.0,903.0,1629818755657
90.0,901.0,1629818755661
90.0,899.0,1629818755665
90.0,897.0,1629818755670
90.0,895.0,1629818755675
90.0,893.0,1629818755681
90.0,891.0,1629818755684
90.0,889.0,1629818755688
90.0,941.0,1629818755695
90.0,939.0,1629818755700
90.0,937.0,1629818755704
90.0,935.0,1629818755708
90.0,933.0,1629818755712
90.0,931.0,1629818755716
90.0,929.0,1629818755719
90.0,927.0,1629818755723
90.0,925.0,1629818755728
90.0,923.0,1629818755732
90.0,921.0,1629818755736
90.0,919.0,1629818755740
90.0,917.0,1629818755744
90.0,915.0,1629818755748
90.0,912.0,1629818755751
90.0,910.0,1629818755755
90.0,908.0,1629818755759
90.0,906.0,1629818755762
90.0,904.0,1629818755766
90.0,902.0,1629818755769
90.0,900.0,1629818755773
90.0,898.0,1629818755777
90.0,896.0,1629818755781
90.0,894.0,1629818755784
90.0,892.0,1629818755787
90.0,890.0,1629818755791
90.0,941.0,1629818755798
90.0,939.0,1629818755801
90.0,937.0,1629818755804
90.0,935.0,1629818755809
90.0,933.0,1629818755812
90.0,931.0,1629818755816
90.0,929.0,1629818755819
90.0,927.0,1629818755822
90.0,925.0,1629818755826
90.0,923.0,1629818755829
90.0,921.0,1629818755834
90.0,919.0,1629818755837
90.0,917.0,1629818755841
90.0,914.0,1629818755845
90.0,912.0,1629818755849
90.0,910.0,1629818755852
90.0,908.0,1629818755856
90.0,906.0,1629818755859
90.0,904.0,1629818755863
90.0,902.0,1629818755866
90.0,900.0,1629818755869
90.0,898.0,1629818755873
90.0,896.0,1629818755876
90.0,894.0,1629818755880
90.0,892.0,1629818755884
90.0,890.0,1629818755887
90.0,942.0,1629818755892
90.0,940.0,1629818755897
90.0,938.0,1629818755900
90.0,936.0,1629818755903
90.0,934.0,1629818755907
90.0,932.0,1629818755911
90.0,930.0,1629818755914
90.0,928.0,1629818755917
90.0,926.0,1629818755920
90.0,924.0,1629818755924
90.0,922.0,1629818755927
90.0,920.0,1629818755931
90.0,918.0,1629818755934
90.0,916.0,1629818755937
90.0,914.0,1629818755941
90.0,912.0,1629818755944
90.0,910.0,1629818755948
90.0,908.0,1629818755950
90.0,906.0,1629818755953
90.0,904.0,1629818755957
90.0,902.0,1629818755960
90.0,900.0,1629818755964
90.0,898.0,1629818755967
90.0,896.0,1629818755970
90.0,894.0,1629818755973
90.0,892.0,1629818755977
90.0,890.0,1629818755982
90.0,941.0,1629818755986
90.0,939.0,1629818755990
90.0,937.0,1629818755994
90.0,935.0,1629818755998
90.0,933.0,1629818756001
90.0,931.0,1629818756004
90.0,929.0,1629818756009
90.0,927.0,1629818756012
90.0,924.0,1629818756015
90.0,922.0,1629818756018
90.0,920.0,1629818756021
90.0,918.0,1629818756025
90.0,916.0,1629818756029
90.0,914.0,1629818756032
90.0,912.0,1629818756035
90.0,910.0,1629818756038
90.0,908.0,1629818756043
90.0,906.0,1629818756046
90.0,904.0,1629818756051
90.0,902.0,1629818756054
90.0,900.0,1629818756058
90.0,898.0,1629818756061
90.0,896.0,1629818756065
90.0,894.0,1629818756068
90.0,892.0,1629818756070
90.0,890.0,1629818756075
90.0,941.0,1629818756081
90.0,939.0,1629818756085
90.0,937.0,1629818756087
90.0,935.0,1629818756091
90.0,933.0,1629818756095
90.0,931.0,1629818756100
90.0,929.0,1629818756102
90.0,927.0,1629818756106
90.0,925.0,1629818756110
90.0,923.0,1629818756114
90.0,921.0,1629818756118
90.0,919.0,1629818756121
90.0,917.0,1629818756125
90.0,915.0,1629818756129
90.0,913.0,1629818756132
90.0,912.0,1629818756135
90.0,910.0,1629818756138
90.0,908.0,1629818756142
90.0,906.0,1629818756146
90.0,904.0,1629818756151
90.0,902.0,1629818756154
90.0,900.0,1629818756158
90.0,898.0,1629818756161
90.0,896.0,1629818756164
90.0,894.0,1629818756167
90.0,892.0,1629818756170
90.0,890.0,1629818756173
108.0,941.0,1629818756179
108.0,939.0,1629818756184
108.0,937.0,1629818756190
108.0,935.0,1629818756194
108.0,933.0,1629818756198
108.0,931.0,1629818756202
108.0,929.0,1629818756206
108.0,927.0,1629818756210
108.0,925.0,1629818756214
108.0,923.0,1629818756218
108.0,921.0,1629818756220
108.0,919.0,1629818756223
108.0,917.0,1629818756226
108.0,915.0,1629818756229
108.0,913.0,1629818756231
108.0,911.0,1629818756234
108.0,909.0,1629818756237
108.0,907.0,1629818756240
108.0,905.0,1629818756243
108.0,903.0,1629818756245
108.0,901.0,1629818756248
108.0,899.0,1629818756251
108.0,897.0,1629818756254
108.0,895.0,1629818756257
108.0,893.0,1629818756260
108.0,891.0,1629818756262
108.0,889.0,1629818756265
108.0,887.0,1629818756268
108.0,885.0,1629818756271
108.0,883.0,1629818756274
108.0,881.0,1629818756277
108.0,879.0,1629818756281
108.0,940.0,1629818756286
108.0,938.0,1629818756290
108.0,936.0,1629818756294
108.0,934.0,1629818756297
108.0,932.0,1629818756300
108.0,930.0,1629818756303
108.0,928.0,1629818756306
108.0,926.0,1629818756308
108.0,924.0,1629818756312
108.0,922.0,1629818756314
108.0,920.0,1629818756318
108.0,918.0,1629818756320
108.0,916.0,1629818756323
108.0,914.0,1629818756326
108.0,912.0,1629818756329
108.0,911.0,1629818756333
108.0,909.0,1629818756336
108.0,907.0,1629818756339
108.0,905.0,1629818756342
108.0,903.0,1629818756345
108.0,901.0,1629818756348
108.0,899.0,1629818756352
108.0,897.0,1629818756355
108.0,895.0,1629818756358
108.0,893.0,1629818756361
108.0,891.0,1629818756365
108.0,889.0,1629818756368
108.0,887.0,1629818756370
108.0,885.0,1629818756374
108.0,883.0,1629818756377
108.0,881.0,1629818756381
108.0,879.0,1629818756385
108.0,940.0,1629818756390
108.0,938.0,1629818756395
108.0,936.0,1629818756398
108.0,934.0,1629818756400
108.0,932.0,1629818756403
108.0,930.0,1629818756407
108.0,928.0,1629818756411
108.0,926.0,1629818756414
108.0,924.0,1629818756418
108.0,922.0,1629818756420
108.0,920.0,1629818756423
108.0,918.0,1629818756426
108.0,917.0,1629818756429
108.0,915.0,1629818756433
108.0,913.0,1629818756436
108.0,911.0,1629818756439
108.0,909.0,1629818756442
108.0,907.0,1629818756445
108.0,905.0,1629818756448
108.0,903.0,1629818756451
108.0,901.0,1629818756454
108.0,899.0,1629818756457
108.0,897.0,1629818756460
108.0,895.0,1629818756463
108.0,893.0,1629818756466
108.0,891.0,1629818756469
108.0,889.0,1629818756472
108.0,887.0,1629818756475
108.0,885.0,1629818756478
108.0,883.0,1629818756482
108.0,881.0,1629818756485
108.0,879.0,1629818756488
108.0,940.0,1629818756494
108.0,938.0,1629818756497
108.0,937.0,1629818756500
108.0,935.0,1629818756503
108.0,933.0,1629818756506
108.0,931.0,1629818756508
108.0,929.0,1629818756511
108.0,927.0,1629818756514
108.0,925.0,1629818756516
108.0,923.0,1629818756519
108.0,921.0,1629818756522
108.0,919.0,1629818756525
108.0,917.0,1629818756527
108.0,915.0,1629818756530
108.0,913.0,1629818756533
108.0,911.0,1629818756536
108.0,909.0,1629818756539
108.0,907.0,1629818756542
108.0,905.0,1629818756545
108.0,903.0,1629818756548
108.0,901.0,1629818756550
108.0,899.0,1629818756553
108.0,898.0,1629818756556
108.0,896.0,1629818756559
108.0,894.0,1629818756562
108.0,892.0,1629818756565
108.0,890.0,1629818756568
108.0,888.0,1629818756570
108.0,886.0,1629818756574
108.0,884.0,1629818756577
108.0,882.0,1629818756580
108.0,880.0,1629818756584
108.0,941.0,1629818756589
108.0,939.0,1629818756592
108.0,937.0,1629818756595
108.0,935.0,1629818756598
108.0,933.0,1629818756601
108.0,931.0,1629818756604
108.0,929.0,1629818756607
108.0,928.0,1629818756609
108.0,926.0,1629818756612
108.0,924.0,1629818756615
108.0,922.0,1629818756618
108.0,920.0,1629818756621
108.0,918.0,1629818756624
108.0,916.0,1629818756626
108.0,914.0,1629818756629
108.0,912.0,1629818756632
108.0,910.0,1629818756634
108.0,908.0,1629818756637
108.0,906.0,1629818756640
108.0,904.0,1629818756642
108.0,902.0,1629818756645
108.0,900.0,1629818756648
108.0,899.0,1629818756650
108.0,897.0,1629818756653
108.0,895.0,1629818756656
108.0,893.0,1629818756658
108.0,891.0,1629818756661
108.0,889.0,1629818756663
108.0,887.0,1629818756666
108.0,885.0,1629818756669
108.0,883.0,1629818756671
108.0,881.0,1629818756674
108.0,879.0,1629818756677
108.0,940.0,1629818756682
108.0,938.0,1629818756685
108.0,936.0,1629818756689
108.0,935.0,1629818756692
108.0,933.0,1629818756695
108.0,931.0,1629818756698
108.0,929.0,1629818756701
108.0,927.0,1629818756703
108.0,925.0,1629818756706
108.0,923.0,1629818756709
108.0,921.0,1629818756712
108.0,919.0,1629818756714
108.0,917.0,1629818756717
108.0,915.0,1629818756720
108.0,913.0,1629818756722
108.0,911.0,1629818756725
108.0,910.0,1629818756728
108.0,908.0,1629818756731
108.0,906.0,1629818756734
108.0,904.0,1629818756736
108.0,902.0,1629818756739
108.0,900.0,1629818756742
108.0,898.0,1629818756745
108.0,896.0,1629818756747
108.0,894.0,1629818756750
108.0,892.0,1629818756753
108.0,890.0,1629818756756
108.0,888.0,1629818756758
108.0,886.0,1629818756761
108.0,885.0,1629818756764
108.0,883.0,1629818756766
108.0,881.0,1629818756769
108.0,942.0,1629818756773
108.0,940.0,1629818756776
108.0,938.0,1629818756779
108.0,936.0,1629818756783
108.0,934.0,1629818756786
108.0,932.0,1629818756790
108.0,930.0,1629818756793
108.0,928.0,1629818756796
108.0,927.0,1629818756799
108.0,925.0,1629818756802
108.0,923.0,1629818756805
108.0,921.0,1629818756808
108.0,919.0,1629818756811
108.0,917.0,1629818756814
108.0,915.0,1629818756816
108.0,913.0,1629818756819
108.0,911.0,1629818756822
108.0,909.0,1629818756825
108.0,907.0,1629818756827
108.0,906.0,1629818756830
108.0,904.0,1629818756833
108.0,902.0,1629818756836
108.0,900.0,1629818756839
108.0,898.0,1629818756842
108.0,896.0,1629818756844
108.0,894.0,1629818756847
108.0,892.0,1629818756850
108.0,890.0,1629818756852
108.0,888.0,1629818756855
108.0,886.0,1629818756858
108.0,885.0,1629818756860
108.0,883.0,1629818756863
108.0,881.0,1629818756866
108.0,942.0,1629818756870
108.0,940.0,1629818756873
108.0,938.0,1629818756876
108.0,936.0,1629818756879
108.0,934.0,1629818756882
108.0,932.0,1629818756885
108.0,930.0,1629818756888
108.0,929.0,1629818756892
108.0,927.0,1629818756895
108.0,925.0,1629818756899
108.0,923.0,1629818756903
108.0,921.0,1629818756906
108.0,919.0,1629818756909
108.0,917.0,1629818756911
108.0,915.0,1629818756914
108.0,913.0,1629818756917
108.0,911.0,1629818756919
108.0,910.0,1629818756922
108.0,908.0,1629818756924
108.0,906.0,1629818756927
108.0,904.0,1629818756930
108.0,902.0,1629818756932
108.0,900.0,1629818756935
108.0,898.0,1629818756938
108.0,896.0,1629818756941
108.0,894.0,1629818756943
108.0,892.0,1629818756946
108.0,891.0,1629818756948
108.0,889.0,1629818756951
108.0,887.0,1629818756954
108.0,885.0,1629818756956
108.0,883.0,1629818756959
108.0,881.0,1629818756962
108.0,879.0,1629818756965
108.0,940.0,1629818756969
108.0,938.0,1629818756972
108.0,937.0,1629818756975
108.0,935.0,1629818756978
108.0,933.0,1629818756983
108.0,931.0,1629818756986
108.0,929.0,1629818756990
108.0,927.0,1629818756994
108.0,925.0,1629818756997
108.0,923.0,1629818757000
108.0,921.0,1629818757003
108.0,920.0,1629818757006
108.0,918.0,1629818757010
108.0,916.0,1629818757013
108.0,914.0,1629818757017
108.0,912.0,1629818757020
108.0,910.0,1629818757023
108.0,908.0,1629818757026
108.0,906.0,1629818757029
108.0,905.0,1629818757033
108.0,903.0,1629818757036
108.0,901.0,1629818757039
108.0,899.0,1629818757042
108.0,897.0,1629818757045
108.0,895.0,1629818757048
108.0,893.0,1629818757051
108.0,891.0,1629818757054
108.0,889.0,1629818757057
108.0,888.0,1629818757060
108.0,886.0,1629818757063
108.0,884.0,1629818757065
108.0,882.0,1629818757068
108.0,880.0,1629818757071
108.0,941.0,1629818757076
108.0,939.0,1629818757079
108.0,937.0,1629818757083
108.0,936.0,1629818757086
108.0,934.0,1629818757089
108.0,932.0,1629818757093
108.0,930.0,1629818757096
108.0,928.0,1629818757099
108.0,926.0,1629818757102
108.0,924.0,1629818757105
108.0,922.0,1629818757108
108.0,921.0,1629818757112
108.0,919.0,1629818757114
108.0,917.0,1629818757117
108.0,915.0,1629818757121
108.0,913.0,1629818757124
108.0,911.0,1629818757127
108.0,909.0,1629818757130
108.0,907.0,1629818757132
108.0,906.0,1629818757135
108.0,904.0,1629818757138
108.0,902.0,1629818757141
108.0,900.0,1629818757143
108.0,898.0,1629818757146
108.0,896.0,1629818757149
108.0,894.0,1629818757152
108.0,893.0,1629818757154
108.0,891.0,1629818757157
108.0,889.0,1629818757160
108.0,887.0,1629818757162
108.0,885.0,1629818757165
108.0,883.0,1629818757168
108.0,881.0,1629818757170
108.0,879.0,1629818757173
108.0,941.0,1629818757177
108.0,939.0,1629818757181
108.0,937.0,1629818757184
108.0,935.0,1629818757188
108.0,933.0,1629818757191
108.0,931.0,1629818757194
108.0,929.0,1629818757197
108.0,928.0,1629818757200
108.0,926.0,1629818757203
108.0,924.0,1629818757206
108.0,922.0,1629818757210
108.0,920.0,1629818757212
108.0,918.0,1629818757215
108.0,916.0,1629818757217
108.0,915.0,1629818757220
108.0,913.0,1629818757223
108.0,911.0,1629818757225
108.0,909.0,1629818757228
108.0,907.0,1629818757230
108.0,905.0,1629818757233
108.0,903.0,1629818757235
108.0,902.0,1629818757238
108.0,900.0,1629818757240
108.0,898.0,1629818757243
108.0,896.0,1629818757246
108.0,894.0,1629818757248
108.0,892.0,1629818757251
108.0,890.0,1629818757254
108.0,889.0,1629818757257
108.0,887.0,1629818757259
108.0,885.0,1629818757262
108.0,883.0,1629818757264
108.0,881.0,1629818757267
108.0,879.0,1629818757269
108.0,940.0,1629818757273
108.0,939.0,1629818757276
108.0,937.0,1629818757279
108.0,935.0,1629818757282
108.0,933.0,1629818757286
108.0,931.0,1629818757289
108.0,929.0,1629818757292
108.0,928.0,1629818757295
108.0,926.0,1629818757298
108.0,924.0,1629818757301
108.0,922.0,1629818757303
108.0,920.0,1629818757306
108.0,918.0,1629818757309
108.0,916.0,1629818757312
108.0,915.0,1629818757315
108.0,913.0,1629818757318
108.0,911.0,1629818757321
108.0,909.0,1629818757323
108.0,907.0,1629818757326
108.0,905.0,1629818757329
108.0,904.0,1629818757331
108.0,902.0,1629818757334
108.0,900.0,1629818757337
108.0,898.0,1629818757339
108.0,896.0,1629818757342
108.0,894.0,1629818757345
108.0,892.0,1629818757347
108.0,891.0,1629818757350
108.0,889.0,1629818757353
108.0,887.0,1629818757356
108.0,885.0,1629818757358
108.0,883.0,1629818757361
108.0,881.0,1629818757363
108.0,880.0,1629818757366
108.0,941.0,1629818757370
108.0,939.0,1629818757373
108.0,937.0,1629818757375
108.0,935.0,1629818757379
108.0,933.0,1629818757382
108.0,932.0,1629818757386
108.0,930.0,1629818757389
108.0,928.0,1629818757392
108.0,926.0,1629818757395
108.0,924.0,1629818757397
108.0,922.0,1629818757400
108.0,921.0,1629818757403
108.0,919.0,1629818757406
108.0,917.0,1629818757410
108.0,915.0,1629818757414
108.0,913.0,1629818757417
108.0,911.0,1629818757419
108.0,910.0,1629818757422
108.0,908.0,1629818757425
108.0,906.0,1629818757427
108.0,904.0,1629818757430
108.0,902.0,1629818757432
108.0,900.0,1629818757435
108.0,899.0,1629818757438
108.0,897.0,1629818757440
108.0,895.0,1629818757443
108.0,893.0,1629818757446
108.0,891.0,1629818757448
108.0,889.0,1629818757451
108.0,888.0,1629818757453
108.0,886.0,1629818757456
108.0,884.0,1629818757458
108.0,882.0,1629818757461
108.0,880.0,1629818757463
108.0,941.0,1629818757467
108.0,940.0,1629818757470
108.0,938.0,1629818757472
108.0,936.0,1629818757475
108.0,934.0,1629818757478
108.0,932.0,1629818757481
108.0,931.0,1629818757485
108.0,929.0,1629818757488
108.0,927.0,1629818757492
108.0,925.0,1629818757496
108.0,923.0,1629818757499
108.0,921.0,1629818757501
108.0,920.0,1629818757504
108.0,918.0,1629818757507
108.0,916.0,1629818757510
108.0,914.0,1629818757514
108.0,912.0,1629818757517
108.0,911.0,1629818757520
108.0,909.0,1629818757524
108.0,907.0,1629818757526
108.0,905.0,1629818757529
108.0,903.0,1629818757532
108.0,901.0,1629818757535
108.0,900.0,1629818757538
108.0,898.0,1629818757541
108.0,896.0,1629818757543
108.0,894.0,1629818757547
108.0,892.0,1629818757550
108.0,891.0,1629818757553
108.0,889.0,1629818757555
108.0,887.0,1629818757559
108.0,885.0,1629818757564
108.0,883.0,1629818757568
108.0,881.0,1629818757572
108.0,880.0,1629818757576
108.0,942.0,1629818757581
108.0,940.0,1629818757587
108.0,938.0,1629818757591
108.0,936.0,1629818757595
108.0,935.0,1629818757598
108.0,933.0,1629818757600
108.0,931.0,1629818757603
108.0,929.0,1629818757606
108.0,927.0,1629818757609
108.0,926.0,1629818757611
108.0,924.0,1629818757614
108.0,922.0,1629818757617
108.0,920.0,1629818757620
108.0,918.0,1629818757623
108.0,917.0,1629818757626
108.0,915.0,1629818757628
108.0,913.0,1629818757631
108.0,911.0,1629818757633
108.0,909.0,1629818757636
108.0,907.0,1629818757638
108.0,906.0,1629818757641
108.0,904.0,1629818757643
108.0,902.0,1629818757646
108.0,900.0,1629818757648
108.0,898.0,1629818757651
108.0,897.0,1629818757653
108.0,895.0,1629818757656
108.0,893.0,1629818757658
108.0,891.0,1629818757661
108.0,889.0,1629818757663
108.0,888.0,1629818757666
108.0,886.0,1629818757668
108.0,884.0,1629818757671
108.0,882.0,1629818757673
108.0,880.0,1629818757676
108.0,879.0,1629818757678
108.0,941.0,1629818757682
108.0,939.0,1629818757686
108.0,937.0,1629818757689
108.0,935.0,1629818757692
108.0,934.0,1629818757695
108.0,932.0,1629818757698
108.0,930.0,1629818757700
108.0,928.0,1629818757703
108.0,926.0,1629818757705
108.0,925.0,1629818757708
108.0,923.0,1629818757711
108.0,921.0,1629818757713
108.0,919.0,1629818757716
108.0,918.0,1629818757719
108.0,916.0,1629818757721
108.0,914.0,1629818757724
108.0,912.0,1629818757727
108.0,910.0,1629818757729
108.0,909.0,1629818757732
