free_memory,allocated_memory,max_memory,total_memory,milliseconds
100695.0,131072.0,2097152.0,2066775.0,1629295253623
100695.0,131072.0,2097152.0,2066775.0,1629295253623
100695.0,131072.0,2097152.0,2066775.0,1629295253623
100695.0,131072.0,2097152.0,2066775.0,1629295253623
100695.0,131072.0,2097152.0,2066775.0,1629295253623
100695.0,131072.0,2097152.0,2066775.0,1629295253624
100695.0,131072.0,2097152.0,2066775.0,1629295253624
100695.0,131072.0,2097152.0,2066775.0,1629295253624
100185.0,131072.0,2097152.0,2066265.0,1629295253624
100185.0,131072.0,2097152.0,2066265.0,1629295253624
100185.0,131072.0,2097152.0,2066265.0,1629295253624
100185.0,131072.0,2097152.0,2066265.0,1629295253624
100185.0,131072.0,2097152.0,2066265.0,1629295253624
100185.0,131072.0,2097152.0,2066265.0,1629295253625
100185.0,131072.0,2097152.0,2066265.0,1629295253625
100185.0,131072.0,2097152.0,2066265.0,1629295253625
100185.0,131072.0,2097152.0,2066265.0,1629295253625
100185.0,131072.0,2097152.0,2066265.0,1629295253625
100185.0,131072.0,2097152.0,2066265.0,1629295253625
100185.0,131072.0,2097152.0,2066265.0,1629295253625
100185.0,131072.0,2097152.0,2066265.0,1629295253625
100185.0,131072.0,2097152.0,2066265.0,1629295253625
100185.0,131072.0,2097152.0,2066265.0,1629295253626
100185.0,131072.0,2097152.0,2066265.0,1629295253626
100185.0,131072.0,2097152.0,2066265.0,1629295253626
100185.0,131072.0,2097152.0,2066265.0,1629295253626
100185.0,131072.0,2097152.0,2066265.0,1629295253626
100169.0,131072.0,2097152.0,2066249.0,1629295253626
99657.0,131072.0,2097152.0,2065737.0,1629295253627
99657.0,131072.0,2097152.0,2065737.0,1629295253627
99657.0,131072.0,2097152.0,2065737.0,1629295253627
99657.0,131072.0,2097152.0,2065737.0,1629295253627
99657.0,131072.0,2097152.0,2065737.0,1629295253627
99657.0,131072.0,2097152.0,2065737.0,1629295253627
99657.0,131072.0,2097152.0,2065737.0,1629295253628
99657.0,131072.0,2097152.0,2065737.0,1629295253628
99657.0,131072.0,2097152.0,2065737.0,1629295253628
99657.0,131072.0,2097152.0,2065737.0,1629295253628
99657.0,131072.0,2097152.0,2065737.0,1629295253628
99657.0,131072.0,2097152.0,2065737.0,1629295253628
99657.0,131072.0,2097152.0,2065737.0,1629295253628
99657.0,131072.0,2097152.0,2065737.0,1629295253629
99657.0,131072.0,2097152.0,2065737.0,1629295253629
99657.0,131072.0,2097152.0,2065737.0,1629295253629
99657.0,131072.0,2097152.0,2065737.0,1629295253629
99657.0,131072.0,2097152.0,2065737.0,1629295253629
99657.0,131072.0,2097152.0,2065737.0,1629295253629
99641.0,131072.0,2097152.0,2065721.0,1629295253630
99161.0,131072.0,2097152.0,2065241.0,1629295253630
99161.0,131072.0,2097152.0,2065241.0,1629295253630
99161.0,131072.0,2097152.0,2065241.0,1629295253630
99161.0,131072.0,2097152.0,2065241.0,1629295253630
99161.0,131072.0,2097152.0,2065241.0,1629295253630
99161.0,131072.0,2097152.0,2065241.0,1629295253630
99161.0,131072.0,2097152.0,2065241.0,1629295253631
99161.0,131072.0,2097152.0,2065241.0,1629295253631
99161.0,131072.0,2097152.0,2065241.0,1629295253631
99161.0,131072.0,2097152.0,2065241.0,1629295253631
99161.0,131072.0,2097152.0,2065241.0,1629295253631
99161.0,131072.0,2097152.0,2065241.0,1629295253631
99161.0,131072.0,2097152.0,2065241.0,1629295253631
99161.0,131072.0,2097152.0,2065241.0,1629295253632
99161.0,131072.0,2097152.0,2065241.0,1629295253632
99161.0,131072.0,2097152.0,2065241.0,1629295253632
99161.0,131072.0,2097152.0,2065241.0,1629295253632
99161.0,131072.0,2097152.0,2065241.0,1629295253632
99145.0,131072.0,2097152.0,2065225.0,1629295253632
98633.0,131072.0,2097152.0,2064713.0,1629295253632
98633.0,131072.0,2097152.0,2064713.0,1629295253633
98633.0,131072.0,2097152.0,2064713.0,1629295253633
98633.0,131072.0,2097152.0,2064713.0,1629295253633
98633.0,131072.0,2097152.0,2064713.0,1629295253633
98633.0,131072.0,2097152.0,2064713.0,1629295253633
98633.0,131072.0,2097152.0,2064713.0,1629295253633
98633.0,131072.0,2097152.0,2064713.0,1629295253633
98633.0,131072.0,2097152.0,2064713.0,1629295253634
98633.0,131072.0,2097152.0,2064713.0,1629295253634
98633.0,131072.0,2097152.0,2064713.0,1629295253634
98633.0,131072.0,2097152.0,2064713.0,1629295253634
98633.0,131072.0,2097152.0,2064713.0,1629295253635
98633.0,131072.0,2097152.0,2064713.0,1629295253635
98633.0,131072.0,2097152.0,2064713.0,1629295253635
98633.0,131072.0,2097152.0,2064713.0,1629295253635
98633.0,131072.0,2097152.0,2064713.0,1629295253635
98633.0,131072.0,2097152.0,2064713.0,1629295253635
98633.0,131072.0,2097152.0,2064713.0,1629295253635
98137.0,131072.0,2097152.0,2064217.0,1629295253636
98137.0,131072.0,2097152.0,2064217.0,1629295253636
98137.0,131072.0,2097152.0,2064217.0,1629295253636
98137.0,131072.0,2097152.0,2064217.0,1629295253636
98137.0,131072.0,2097152.0,2064217.0,1629295253636
98137.0,131072.0,2097152.0,2064217.0,1629295253636
98137.0,131072.0,2097152.0,2064217.0,1629295253636
98137.0,131072.0,2097152.0,2064217.0,1629295253637
98137.0,131072.0,2097152.0,2064217.0,1629295253637
98137.0,131072.0,2097152.0,2064217.0,1629295253637
98137.0,131072.0,2097152.0,2064217.0,1629295253637
98137.0,131072.0,2097152.0,2064217.0,1629295253637
98137.0,131072.0,2097152.0,2064217.0,1629295253637
